Time;Set robot speed along X axis;Set robot speed along Y axis;Set rotational robot velocity;1st motor set speed;2st motor set speed;3st motor set speed;1st motor position;2nd motor position;3rd motor position;1st motor velocity;2nd motor velocity;3rd motor velocity;1st motor current;2nd motor current;3rd motor current;X axis current;Y axis curent;Rotational current;X axis global position;Y axis global position;Angle;Delta X axis local position;Delta Y axis local position;Delta angle;
ms;m/s;m/s;rad/s;rad/s;rad/s;rad/s;ticks;ticks;ticks;rad/s;rad/s;rad/s;A;A;A;A;A;A;pix;pix;deg;mm;mm;deg;
t;xsetspeed;ysetspeed;setvel;m1setvel;m2setvel;m3setvel;m1pos;m2pos;m3pos;m1vel;m2vel;m3vel;m1cur;m2cur;m3cur;xcur;ycur;rotcur;xpos;ypos;ang;dx;dy;dang;
0.0121;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;0;0;0;0;0;0;0;0;0;0;0;0;818.366;943.421;83.6161;-0;0;0;
25.6163;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;0;1;19;0;0;0;0.025641;0.025641;0.025641;0;0;0;818.366;943.421;83.6161;0;0;0;
57.7513;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;0;1;19;0;0;0;0.025641;0.025641;0.025641;0;0;0;818.366;943.421;83.6161;-0;0;0;
89.1828;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;0;1;19;0;0;0;0.025641;0.025641;0.025641;0;0;0;818.366;943.421;83.6161;-0;0;0;
121.18;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-94;151;-9;-19.792;25.4469;-5.65487;1.05128;1.33333;0.205128;0.488231;-1.30772;0.025641;818.366;943.421;83.6161;-0;0;0;
152.399;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-344;459;-85;-19.792;31.1018;-5.65487;0.794872;1.38462;0.333333;0.266308;-1.29923;0.0854701;818.366;943.421;83.6161;0;0;0;
184.323;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-595;789;-147;-19.792;28.2743;-5.65487;0.820513;1.25641;0.358974;0.266308;-1.23079;0.025641;818.366;942.526;83.6161;0.182802;-1.63388;1.52588e-05;
215.317;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-832;1110;-217;-19.792;25.4469;-8.4823;1;1.10256;0.25641;0.429051;-1.15379;-0.0512821;818.142;941.408;84.0146;0.623893;-2.00122;0.398407;
245.331;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-960;1261;-255;-19.792;25.4469;-8.4823;1.02564;1.4359;0.179487;0.488231;-1.35905;0.0769231;818.142;940.513;84.0146;0.17146;-1.63533;0;
275.348;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-1205;1570;-333;-22.6195;28.2743;-8.4823;0.948718;1.17949;0.230769;0.414256;-1.17949;1.49012e-08;818.142;940.065;83.9703;0.0863618;-0.8176;-0.0442657;
307.438;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-1443;1883;-406;-19.792;28.2743;-5.65487;1.02564;1.15385;0.230769;0.458641;-1.188;-0.0341881;817.695;939.17;84.0091;0.990742;-1.54936;0.0388489;
337.509;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-1569;2034;-441;-19.792;25.4469;-5.65487;1.07692;1.41026;0.153846;0.532615;-1.35049;0.059829;817.471;938.275;83.7908;0.587242;-1.59011;-0.218323;
369.161;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-1809;2347;-522;-19.792;25.4469;-5.65487;1.23077;1.02564;0.102564;0.650974;-1.1281;-0.102564;817.695;937.156;83.7929;-0.187179;-2.08774;0.00209045;
400.945;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-2037;2648;-608;-16.9646;25.4469;-5.65487;1.38462;1.12821;0.0769231;0.754539;-1.23921;-0.111111;817.247;936.261;84.1925;0.985778;-1.55252;0.39959;
433.138;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-2275;2966;-682;-19.792;28.2743;-8.4823;1.35897;1.28205;0.230769;0.650974;-1.38451;-0.102564;817.024;935.59;83.7908;0.54278;-1.18145;-0.40168;
465.138;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-2386;3119;-728;-19.792;25.4469;-8.4823;0.871795;1;0.0512821;0.473436;-0.974385;0.025641;817.247;934.471;83.3978;-0.172766;-2.08909;-0.392975;
496.84;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-2619;3455;-818;-22.6195;33.9292;-8.4823;1;1.05128;0.025641;0.562205;-1.04274;0.00854701;817.024;933.576;83.6161;0.592074;-1.5882;0.218292;
528.344;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-2851;3792;-908;-22.6195;31.1018;-5.65487;1.07692;1;0.0769231;0.577;-1.05123;-0.0512821;816.8;932.458;83.1735;0.653189;-1.99174;-0.442665;
559.458;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-3085;4136;-995;-19.792;31.1018;-8.4823;1.10256;0.692308;0.025641;0.621385;-0.837462;-0.145299;816.576;931.562;83.8378;0.585937;-1.59059;0.664345;
589.352;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-3201;4306;-1038;-19.792;31.1018;-8.4823;1.20513;0.794872;0.0512821;0.665769;-0.948564;-0.153846;816.576;931.562;83.8378;0;0;0;
621.336;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-3438;4656;-1126;-25.4469;28.2743;-5.65487;1;0.692308;0.153846;0.488231;-0.846;-0.153846;816.576;929.996;84.4087;0.280238;-2.86373;0.570908;
652.335;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-3665;5002;-1202;-22.6195;28.2743;-8.4823;0.923077;0.871795;0.153846;0.443846;-0.940103;-0.0683761;816.352;928.878;84.0146;0.623892;-2.00122;-0.39415;
682.153;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-3785;5171;-1244;-19.792;33.9292;-8.4823;1.4359;0.897436;0.0512821;0.798923;-1.09382;-0.196581;816.352;927.982;84.0146;0.17146;-1.63533;-1.52588e-05;
712.414;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-4020;5519;-1322;-19.792;28.2743;-5.65487;1.25641;1;0.179487;0.621385;-1.14515;-0.145299;816.352;926.864;84.1925;0.207976;-2.04482;0.177933;
745.153;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-4257;5860;-1393;-19.792;28.2743;-5.65487;1;0.615385;0.384615;0.355077;-0.871538;-0.25641;815.905;925.745;84.8083;1.00622;-1.9723;0.615814;
774.427;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-4376;6040;-1424;-19.792;28.2743;-2.82743;0.897436;0.820513;0.25641;0.369872;-0.931513;-0.111111;815.905;924.85;84.8083;0.148789;-1.63755;0;
806.591;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-4605;6384;-1498;-16.9646;31.1018;-5.65487;1.02564;0.871795;0.230769;0.458641;-0.999872;-0.128205;815.681;923.731;84.4087;0.610111;-2.00547;-0.39959;
838.287;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-4838;6711;-1574;-19.792;28.2743;-8.4823;1.15385;1.10256;0.230769;0.532615;-1.19649;-0.0940171;815.234;922.836;84.4087;0.97979;-1.55613;-1.52588e-05;
870.278;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-5075;7044;-1646;-19.792;28.2743;-5.65487;1.10256;0.871795;0.282051;0.473436;-1.04256;-0.17094;815.457;921.941;85.0201;-0.267409;-1.67383;0.611351;
902.527;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-5192;7207;-1680;-19.792;28.2743;-8.4823;1.07692;1;0.205128;0.503026;-1.09392;-0.0940171;815.681;920.822;84.628;-0.217576;-2.0849;-0.392044;
934.327;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-5431;7534;-1757;-22.6195;28.2743;-5.65487;0.948718;1.02564;0.153846;0.458641;-1.05126;-0.025641;815.234;919.704;84.4087;1.01983;-1.96513;-0.219284;
966.579;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-5672;7854;-1837;-22.6195;28.2743;-8.4823;0.897436;1;0.179487;0.414256;-1.02562;-0.025641;815.01;918.585;84.8083;0.596109;-2.00968;0.399597;
998.336;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-5905;8173;-1910;-19.792;31.1018;-5.65487;0.974359;1.48718;0.282051;0.399462;-1.41033;0.0769231;815.01;917.69;84.8083;0.148789;-1.63755;-1.52588e-05;
1030.13;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-6024;8328;-1948;-22.6195;28.2743;-8.4823;1.23077;1;0.153846;0.621385;-1.12808;-0.128205;814.786;917.019;85.2034;0.51349;-1.19447;0.395126;
1061.11;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-6271;8649;-2037;-19.792;28.2743;-5.65487;0.974359;1.15385;0.0769231;0.517821;-1.11969;0.034188;815.234;915.676;85.2034;-0.614389;-2.52667;0;
1091.55;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-6515;8966;-2126;-22.6195;25.4469;-8.4823;1.05128;1.10256;0.153846;0.517821;-1.13672;-0.034188;814.562;914.781;85.0201;1.37339;-1.53074;-0.183365;
1123.67;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-6763;9288;-2198;-19.792;28.2743;-8.4823;0.974359;1;0.179487;0.458641;-1.05123;-0.0512821;814.562;913.886;85.0201;0.142736;-1.63809;1.52588e-05;
1155.27;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-6887;9458;-2243;-22.6195;28.2743;-8.4823;0.871795;1.28205;0.153846;0.414256;-1.19667;0.0854701;814.115;912.767;85.2094;0.9924;-1.97941;0.189316;
1187.35;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-7132;9780;-2328;-22.6195;28.2743;-8.4823;0.769231;0.871795;0.0512821;0.414256;-0.854718;0.017094;814.115;912.767;85.2094;0;0;0;
1218.44;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-7382;10120;-2408;-22.6195;28.2743;-8.4823;0.897436;0.897436;0.230769;0.384667;-0.974282;-0.0769231;813.891;911.649;85.2034;0.582218;-2.01352;-0.00598145;
1248.48;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-7627;10459;-2494;-22.6195;25.4469;-8.4823;0.897436;0.974359;0.0512821;0.488231;-0.96582;0.00854701;813.891;910.754;85.2034;0.137493;-1.63854;1.52588e-05;
1278.44;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-7744;10622;-2537;-19.792;28.2743;-5.65487;1.05128;0.948718;0.0512821;0.577;-0.999949;-0.051282;814.339;909.411;85.2034;-0.614501;-2.52668;0;
1310.32;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-7985;10961;-2628;-19.792;25.4469;-5.65487;0.974359;1;0.102564;0.503026;-1.02562;-0.025641;814.115;908.293;85.6319;0.567151;-2.01793;0.428505;
1341.25;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-8234;11310;-2711;-25.4469;31.1018;-8.4823;1;0.666667;0.0512821;0.54741;-0.794744;-0.128205;814.115;907.398;85.6319;0.125235;-1.63952;0;
1371.77;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-8354;11476;-2755;-22.6195;25.4469;-8.4823;0.846154;1.02564;0.0769231;0.443846;-0.991487;0.0341881;813.891;906.503;85.4206;0.541778;-1.60617;-0.211296;
1403.78;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-8610;11815;-2848;-22.6195;28.2743;-8.4823;0.769231;0.820513;0.025641;0.429051;-0.811974;0.00854701;814.115;905.16;84.8083;-0.186939;-2.49359;-0.612328;
1435.7;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-8853;12144;-2926;-22.6195;28.2743;-8.4823;0.871795;1.20513;0.230769;0.369872;-1.17097;0.034188;813.667;904.041;85.8212;0.9712;-1.98978;1.0129;
1467.69;0.0258819;-0.0965926;0;-28.2843;38.637;-10.3527;-8987;12302;-2965;-22.6195;28.2743;-5.65487;0.897436;0.948718;0.0769231;0.473436;-0.957256;-0.00854701;813.444;903.146;85.2034;0.547863;-1.6041;-0.617783;
