Time;Set robot speed along X axis;Set robot speed along Y axis;Set rotational robot velocity;1st motor set speed;2st motor set speed;3st motor set speed;1st motor position;2nd motor position;3rd motor position;1st motor velocity;2nd motor velocity;3rd motor velocity;1st motor current;2nd motor current;3rd motor current;X axis current;Y axis curent;Rotational current;X axis global position;Y axis global position;Angle;Delta X axis local position;Delta Y axis local position;Delta angle;
ms;m/s;m/s;rad/s;rad/s;rad/s;rad/s;ticks;ticks;ticks;rad/s;rad/s;rad/s;A;A;A;A;A;A;pix;pix;deg;mm;mm;deg;
t;xsetspeed;ysetspeed;setvel;m1setvel;m2setvel;m3setvel;m1pos;m2pos;m3pos;m1vel;m2vel;m3vel;m1cur;m2cur;m3cur;xcur;ycur;rotcur;xpos;ypos;ang;dx;dy;dang;
0.0103;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;0;0;0;0;0;0;0;0;0;0;0;0;838.727;912.32;109.064;0.134265;0.388529;-0.251236;
29.779;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-12;0;2;0;0;0;0.025641;0.025641;0.025641;0;0;0;838.727;912.32;109.064;0;0;0;
59.791;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-12;0;2;0;0;0;0.025641;0.025641;0.025641;0;0;0;838.727;912.32;109.064;0;0;0;
89.7;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-12;0;2;0;0;0;0.025641;0.025641;0.025641;0;0;0;838.727;912.32;109.064;0;0;0;
121.033;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-27;299;-291;-2.82743;28.2743;-28.2743;0.205128;1.10256;0.666667;-0.266308;-1.02572;0.0769231;838.727;912.32;109.064;0;0;0;
153.216;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-35;455;-436;0;25.4469;-22.6195;0.102564;0.948718;0.769231;-0.443846;-0.888949;0.0598291;838.727;912.32;109.064;0;0;0;
185.277;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-48;773;-728;0;25.4469;-22.6195;0.205128;1.07692;0.74359;-0.429051;-0.965923;0.111111;838.727;911.425;109.064;-0.537059;-1.55412;0;
216.23;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-59;1075;-1025;0;22.6195;-25.4469;0.153846;0.923077;0.717949;-0.414256;-0.854769;0.0683761;838.727;911.201;108.94;-0.133428;-0.388818;-0.123383;
248.346;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-69;1373;-1318;0;25.4469;-28.2743;0.25641;0.923077;0.615385;-0.355077;-0.820615;0.102564;838.727;910.53;109.064;-0.402795;-1.16559;0.123405;
280.233;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-73;1666;-1612;0;25.4469;-25.4469;0.205128;1.10256;0.692308;-0.399462;-0.965949;0.136752;838.727;909.859;108.94;-0.400283;-1.16645;-0.123405;
312.284;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-77;1812;-1749;-2.82743;28.2743;-22.6195;0.282051;1.02564;0.923077;-0.369872;-1.08541;-0.0598291;838.056;909.635;109.319;1.02992;-0.796535;0.37854;
344.226;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-85;2107;-2035;0;25.4469;-25.4469;0.307692;1.17949;0.923077;-0.532615;-1.0941;0.0854701;837.609;908.964;109.572;0.362913;-1.43788;0.253349;
376.274;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-95;2400;-2320;0;28.2743;-25.4469;0.25641;1;0.74359;-0.429051;-0.914615;0.0854701;837.161;908.516;109.572;0.500515;-1.05052;-1.52588e-05;
408.264;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-100;2540;-2461;-2.82743;25.4469;-25.4469;0.307692;1.38462;1.05128;-0.429051;-1.37608;0.00854703;837.161;908.069;109.572;-0.275416;-0.774645;7.62939e-05;
439.262;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-109;2833;-2740;0;25.4469;-25.4469;0.230769;1.02564;1.17949;-0.680564;-1.07687;-0.051282;836.938;907.174;109.83;-0.170314;-1.68629;0.257294;
471.289;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-123;3132;-3020;-2.82743;25.4469;-22.6195;0.153846;1.02564;1;-0.488231;-1.06833;-0.042735;836.49;906.503;110.836;0.331117;-1.44553;1.00621;
503.266;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-139;3427;-3288;-2.82743;25.4469;-25.4469;0.230769;1.07692;0.871795;-0.369872;-1.08546;-0.00854699;836.714;905.831;110.46;-0.816913;-1.01148;-0.375687;
535.446;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-145;3580;-3436;-2.82743;25.4469;-22.6195;0.282051;0.974359;0.923077;-0.369872;-1.05121;-0.0769231;836.266;904.936;110.46;0.196891;-1.82847;0.00012207;
566.272;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-156;3875;-3706;-2.82743;28.2743;-25.4469;0.230769;0.923077;1.10256;-0.503026;-1.05969;-0.136752;835.819;905.16;110.205;0.914917;0.101321;-0.255615;
596.623;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-171;4186;-3987;0;28.2743;-25.4469;0.0769231;1.10256;1.28205;-0.739744;-1.16233;-0.0598291;836.49;904.265;109.947;-1.72227;-1.12419;-0.257721;
628.915;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-185;4483;-4262;0;22.6195;-25.4469;0.230769;1.28205;0.923077;-0.532615;-1.16251;0.119658;836.49;904.265;109.947;0;0;0;
659.419;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-191;4622;-4402;0;25.4469;-25.4469;0.230769;1.10256;1;-0.577;-1.06841;0.034188;837.609;904.041;110.46;-2.07286;0.334613;0.513229;
690.635;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-208;4928;-4690;0;28.2743;-22.6195;0.153846;1.10256;0.846154;-0.488231;-1.01718;0.0854701;837.609;903.37;110.205;-0.425922;-1.15734;-0.255516;
722.573;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-232;5236;-4972;-2.82743;28.2743;-22.6195;0.153846;1.15385;1.05128;-0.517821;-1.17092;-0.017094;837.161;902.475;110.205;0.205047;-1.82757;-7.62939e-06;
752.22;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-244;5385;-5106;0;28.2743;-25.4469;0.025641;0.974359;0.871795;-0.503026;-0.940205;0.034188;836.49;902.251;110.58;1.0121;-0.819113;0.37532;
783.209;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-266;5692;-5394;0;28.2743;-25.4469;0.102564;1.28205;0.974359;-0.562205;-1.17959;0.102564;836.49;901.58;109.947;-0.420712;-1.15924;-0.633026;
815.378;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-283;5993;-5685;-2.82743;22.6195;-25.4469;0.153846;1.25641;0.846154;-0.399462;-1.17103;0.0854701;836.714;901.132;110.576;-0.674485;-0.62497;0.629128;
846.353;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-291;6280;-5964;-2.82743;25.4469;-25.4469;0.307692;1.15385;0.897436;-0.340282;-1.17092;-0.017094;836.714;900.685;110.205;-0.28391;-0.771453;-0.371414;
877.398;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-297;6436;-6111;0;25.4469;-25.4469;0.179487;1.25641;0.692308;-0.399462;-1.06856;0.188034;836.714;899.79;110.205;-0.567858;-1.54301;-7.62939e-06;
907.38;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-308;6734;-6397;0;25.4469;-25.4469;0.25641;1;0.846154;-0.488231;-0.948769;0.051282;836.49;899.566;110.58;0.241034;-0.529598;0.37532;
939.384;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-321;7045;-6681;0;28.2743;-25.4469;0.128205;1.02564;0.923077;-0.532615;-0.991487;0.0341881;836.714;898.671;110.46;-0.960606;-1.39662;-0.119797;
971.394;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-327;7189;-6825;-2.82743;25.4469;-22.6195;0.230769;1.20513;0.74359;-0.295897;-1.12828;0.0769231;836.266;898.224;110.46;0.484281;-1.05819;-7.62939e-06;
1003.46;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-341;7490;-7109;0;28.2743;-25.4469;0.179487;1.20513;0.74359;-0.429051;-1.05144;0.153846;836.49;897.552;110.836;-0.823527;-1.0061;0.375664;
1034.49;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-357;7796;-7397;0;28.2743;-25.4469;0.128205;0.897436;0.923077;-0.532615;-0.905974;-0.00854701;836.49;897.552;110.836;0;0;0;
1065.34;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-377;8102;-7689;-2.82743;25.4469;-25.4469;0.153846;1.02564;0.820513;-0.384667;-1.00856;0.017094;836.042;896.657;110.836;0.184902;-1.82972;1.52588e-05;
1096.59;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-387;8248;-7830;-2.82743;25.4469;-25.4469;0.102564;1.07692;0.589744;-0.281103;-0.948846;0.128205;836.042;896.21;110.835;-0.292424;-0.768386;-0.000473022;
1127.6;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-407;8550;-8123;0;25.4469;-25.4469;0.0512821;1;0.769231;-0.443846;-0.923154;0.0769231;835.819;895.762;111.096;0.0883022;-0.915271;0.260239;
1158.6;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-426;8840;-8413;-2.82743;25.4469;-25.4469;0.102564;1.02564;0.948718;-0.488231;-1.03418;-0.00854699;835.819;895.091;111.207;-0.446066;-1.1496;0.111557;
1190.7;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-436;8994;-8549;-2.82743;25.4469;-28.2743;0.102564;1.4359;0.871795;-0.443846;-1.28221;0.153846;836.042;894.644;111.467;-0.684124;-0.614404;0.260056;
1222.23;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-458;9295;-8835;-2.82743;28.2743;-25.4469;0.0769231;0.948718;0.717949;-0.369872;-0.897487;0.051282;835.819;894.196;111.353;0.0842217;-0.915555;-0.113678;
1253.21;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-480;9595;-9117;-2.82743;25.4469;-22.6195;0.205128;0.897436;0.74359;-0.310692;-0.914513;-0.017094;836.042;893.078;111.725;-1.14336;-1.75695;0.371582;
1283.86;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-497;9904;-9409;0;28.2743;-25.4469;0.153846;1.20513;0.820513;-0.473436;-1.07705;0.128205;836.266;892.63;111.987;-0.68967;-0.608172;0.261955;
1316.07;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-504;10057;-9557;0;28.2743;-28.2743;0.25641;0.74359;0.717949;-0.414256;-0.735051;0.00854701;835.819;891.511;112.097;-0.0100521;-2.21423;0.109962;
1348.12;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-517;10371;-9844;0;28.2743;-25.4469;0.179487;0.923077;0.615385;-0.355077;-0.820615;0.102564;835.819;890.84;112.727;-0.4765;-1.13733;0.629799;
1379.03;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-529;10697;-10145;0;31.1018;-25.4469;0.205128;0.846154;0.820513;-0.473436;-0.837615;0.00854701;835.819;889.497;111.987;-0.923325;-2.2871;-0.739731;
1409.4;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-538;11023;-10448;0;28.2743;-25.4469;0.230769;0.769231;0.74359;-0.429051;-0.760692;0.00854701;835.595;888.826;112.359;-0.088378;-1.29712;0.371826;
1440.55;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-542;11182;-10590;0;31.1018;-25.4469;0.25641;0.871795;0.615385;-0.355077;-0.78641;0.0854701;835.595;888.826;112.359;0;0;0;
1471.42;-0.0422618;-0.0906308;0;-3.48623;36.2523;-32.7661;-551;11499;-10888;0;28.2743;-28.2743;0.282051;1.15385;0.794872;-0.458641;-1.03431;0.119658;835.595;887.931;112.359;-0.625459;-1.52057;2.28882e-05;
