Time;Set robot speed along X axis;Set robot speed along Y axis;Set rotational robot velocity;1st motor set speed;2st motor set speed;3st motor set speed;1st motor position;2nd motor position;3rd motor position;1st motor velocity;2nd motor velocity;3rd motor velocity;1st motor current;2nd motor current;3rd motor current;X axis current;Y axis curent;Rotational current;X axis global position;Y axis global position;Angle;Delta X axis local position;Delta Y axis local position;Delta angle;
ms;m/s;m/s;rad/s;rad/s;rad/s;rad/s;ticks;ticks;ticks;rad/s;rad/s;rad/s;A;A;A;A;A;A;pix;pix;deg;mm;mm;deg;
t;xsetspeed;ysetspeed;setvel;m1setvel;m2setvel;m3setvel;m1pos;m2pos;m3pos;m1vel;m2vel;m3vel;m1cur;m2cur;m3cur;xcur;ycur;rotcur;xpos;ypos;ang;dx;dy;dang;
0.0001;1.19249e-09;-0.1;0;-20;40;-20;0;0;0;0;0;0;0;0;0;0;0;0;807.179;918.361;73.7261;-0.280117;-0.510006;-0.386139;
23.3472;1.19249e-09;-0.1;0;-20;40;-20;0;0;-4;0;0;0;0.025641;0.025641;0.025641;0;0;0;807.179;918.361;73.7261;-0;0;0;
54.4189;1.19249e-09;-0.1;0;-20;40;-20;0;0;-5;0;0;0;0.025641;0.025641;0.025641;0;0;0;806.955;918.361;73.8614;0.395584;0.114468;0.135231;
84.4244;1.19249e-09;-0.1;0;-20;40;-20;0;0;-5;0;0;0;0.025641;0.025641;0.025641;0;0;0;806.955;918.585;74.1123;-0.112533;0.395371;0.250908;
115.379;1.19249e-09;-0.1;0;-20;40;-20;-173;322;-195;-14.1372;33.9292;-16.9646;0.487179;1.17949;0.358974;0.0739744;-1.06849;0.111111;806.955;918.361;73.48;0.116889;-0.394105;-0.632248;
145.382;1.19249e-09;-0.1;0;-20;40;-20;-268;505;-279;-16.9646;33.9292;-16.9646;0.512821;1.10256;0.435897;0.0443846;-1.05133;0.051282;806.955;916.795;74.1123;0.787731;-2.7676;0.632248;
176.44;1.19249e-09;-0.1;0;-20;40;-20;-458;883;-469;-16.9646;28.2743;-14.1372;0.358974;0.74359;0.435897;-0.0443846;-0.760667;-0.017094;807.626;916.124;74.5;-0.860941;-1.51853;0.387772;
208.543;1.19249e-09;-0.1;0;-20;40;-20;-632;1231;-637;-11.3097;28.2743;-14.1372;0.794872;1.33333;0.487179;0.177538;-1.31626;0.017094;807.179;915.676;74.5;1.01335;-0.572036;1.52588e-05;
239.432;1.19249e-09;-0.1;0;-20;40;-20;-717;1402;-718;-14.1372;28.2743;-11.3097;0.512821;1.20513;0.692308;-0.103564;-1.20513;-1.98682e-08;807.626;915.005;74.2491;-0.457934;-1.41049;-0.2509;
269.615;1.19249e-09;-0.1;0;-20;40;-20;-884;1716;-887;-14.1372;28.2743;-14.1372;0.897436;1.89744;0.487179;0.236718;-1.72667;0.17094;807.626;915.005;74.2491;0;0;0;
301.565;1.19249e-09;-0.1;0;-20;40;-20;-1049;2023;-1052;-14.1372;31.1018;-14.1372;0.769231;1.79487;0.589744;0.103564;-1.64972;0.145299;808.297;914.557;74.889;-0.978284;-1.11576;0.639839;
333.562;1.19249e-09;-0.1;0;-20;40;-20;-1212;2369;-1230;-14.1372;33.9292;-14.1372;0.564103;1;0.692308;-0.0739744;-1.08538;-0.0854701;808.074;913.662;75.134;0.819887;-1.48361;0.245064;
363.577;1.19249e-09;-0.1;0;-20;40;-20;-1301;2545;-1312;-14.1372;31.1018;-14.1372;0.564103;1.05128;0.512821;0.0295897;-1.05982;-0.00854703;808.521;912.544;75.2798;-0.274353;-2.19708;0.145767;
394.595;1.19249e-09;-0.1;0;-20;40;-20;-1474;2924;-1493;-16.9646;28.2743;-16.9646;0.512821;0.897436;0.615385;-0.0591795;-0.974282;-0.0769231;808.969;911.872;75.1341;-0.479664;-1.40325;-0.145752;
426.571;1.19249e-09;-0.1;0;-20;40;-20;-1650;3302;-1674;-14.1372;31.1018;-14.1372;0.692308;0.974359;0.435897;0.147949;-1.02559;-0.0512821;809.416;910.53;75.9154;-0.198671;-2.59262;0.781311;
458.567;1.19249e-09;-0.1;0;-20;40;-20;-1740;3493;-1758;-16.9646;33.9292;-14.1372;0.384615;0.769231;0.615385;-0.133154;-0.846077;-0.0769231;809.64;909.188;75.7715;0.207047;-2.492;-0.14386;
488.549;1.19249e-09;-0.1;0;-20;40;-20;-1924;3887;-1938;-16.9646;33.9292;-16.9646;0.564103;0.487179;0.615385;-0.0295897;-0.717718;-0.230769;810.087;907.845;75.7692;-0.191946;-2.59309;-0.00231934;
518.527;1.19249e-09;-0.1;0;-20;40;-20;-2111;4281;-2117;-14.1372;31.1018;-14.1372;0.564103;0.794872;0.435897;0.0739744;-0.86318;-0.0683761;810.311;907.174;76.1619;-0.104897;-1.29593;0.392662;
548.544;1.19249e-09;-0.1;0;-20;40;-20;-2196;4472;-2211;-16.9646;33.9292;-14.1372;0.435897;0.794872;0.384615;0.0295897;-0.80341;-0.00854701;810.311;906.279;76.1619;0.393283;-1.59657;0;
579.105;1.19249e-09;-0.1;0;-20;40;-20;-2385;4856;-2395;-11.3097;36.7566;-16.9646;0.538462;0.641026;0.512821;0.0147949;-0.777641;-0.136752;810.535;904.713;75.7715;0.308059;-2.89036;-0.390373;
609.285;1.19249e-09;-0.1;0;-20;40;-20;-2569;5244;-2573;-16.9646;33.9292;-16.9646;0.435897;0.794872;0.538462;-0.0591795;-0.854641;-0.0598291;810.535;904.713;75.7715;0;0;0;
640.773;1.19249e-09;-0.1;0;-20;40;-20;-2664;5432;-2665;-16.9646;33.9292;-16.9646;0.538462;0.794872;0.461538;0.0443846;-0.86318;-0.0683761;810.311;903.37;76.4082;0.9799;-2.3006;0.636749;
670.89;1.19249e-09;-0.1;0;-20;40;-20;-2863;5818;-2844;-14.1372;31.1018;-16.9646;0.358974;0.794872;0.461538;-0.0591795;-0.80341;-0.00854701;810.759;901.804;76.1618;-0.111469;-2.991;-0.246483;
700.836;1.19249e-09;-0.1;0;-20;40;-20;-3043;6193;-3023;-14.1372;33.9292;-14.1372;0.435897;0.923077;0.538462;-0.0591795;-0.940154;-0.017094;811.206;900.685;76.7947;-0.332341;-2.18906;0.632957;
730.809;1.19249e-09;-0.1;0;-20;40;-20;-3141;6386;-3110;-14.1372;33.9292;-16.9646;0.512821;0.769231;0.538462;-0.0147949;-0.863154;-0.0940171;811.654;899.79;76.4083;-0.414173;-1.79169;-0.386436;
761.793;1.19249e-09;-0.1;0;-20;40;-20;-3323;6760;-3280;-16.9646;31.1018;-14.1372;0.487179;1.17949;0.74359;-0.147949;-1.19656;-0.017094;811.654;899.566;76.9474;0.0928394;-0.400454;0.539116;
793.807;1.19249e-09;-0.1;0;-20;40;-20;-3516;7132;-3456;-16.9646;31.1018;-14.1372;0.333333;0.820513;0.666667;-0.192333;-0.880282;-0.0598291;811.878;898.448;77.4301;0.0453695;-2.09573;0.482719;
823.831;1.19249e-09;-0.1;0;-20;40;-20;-3704;7508;-3630;-16.9646;31.1018;-16.9646;0.461538;0.794872;0.487179;-0.0147949;-0.846103;-0.051282;811.878;897.105;77.4301;0.536749;-2.40722;0;
853.836;1.19249e-09;-0.1;0;-20;40;-20;-3798;7700;-3721;-16.9646;33.9292;-14.1372;0.358974;0.717949;0.589744;-0.133154;-0.794795;-0.0769231;812.325;895.986;78.0604;-0.380591;-2.1813;0.630302;
884.843;1.19249e-09;-0.1;0;-20;40;-20;-3979;8096;-3904;-16.9646;33.9292;-16.9646;0.512821;0.487179;0.410256;0.0591795;-0.632333;-0.145299;812.549;894.644;77.8243;0.117649;-2.49782;-0.236099;
915.88;1.19249e-09;-0.1;0;-20;40;-20;-4164;8497;-4085;-14.1372;33.9292;-19.792;0.512821;0.666667;0.358974;0.0887692;-0.734974;-0.0683761;812.773;893.301;78.0589;0.107396;-2.49817;0.234634;
946.835;1.19249e-09;-0.1;0;-20;40;-20;-4252;8690;-4172;-14.1372;36.7566;-14.1372;0.487179;0.717949;0.538462;-0.0295898;-0.82041;-0.102564;813.22;892.63;78.2179;-0.554459;-1.37542;0.15892;
976.791;1.19249e-09;-0.1;0;-20;40;-20;-4425;9066;-4338;-14.1372;36.7566;-16.9646;0.666667;0.948718;0.512821;0.0887692;-1.02556;-0.0769231;813.444;891.735;78.454;-0.0743645;-1.69345;0.236107;
1007.84;1.19249e-09;-0.1;0;-20;40;-20;-4608;9447;-4505;-14.1372;33.9292;-14.1372;0.589744;1.07692;0.769231;-0.103564;-1.17085;-0.0940171;813.444;891.735;78.454;0;0;0;
1038.8;1.19249e-09;-0.1;0;-20;40;-20;-4688;9631;-4589;-14.1372;33.9292;-16.9646;0.589744;0.769231;0.538462;0.0295897;-0.888769;-0.119658;813.22;890.84;78.2179;0.738864;-1.52546;-0.236107;
1069.78;1.19249e-09;-0.1;0;-20;40;-20;-4874;10016;-4762;-14.1372;31.1018;-14.1372;0.615385;0.871795;0.74359;-0.0739744;-1.03403;-0.162393;813.668;889.945;79.0878;-0.497459;-1.77048;0.869934;
1100.01;1.19249e-09;-0.1;0;-20;40;-20;-5046;10399;-4941;-16.9646;33.9292;-14.1372;0.589744;0.641026;0.538462;0.0295897;-0.803256;-0.162393;813.668;888.826;79.7138;0.366999;-2.02223;0.625969;
1129.85;1.19249e-09;-0.1;0;-20;40;-20;-5137;10603;-5018;-14.1372;36.7566;-14.1372;0.769231;0.589744;0.769231;0;-0.905667;-0.316239;813.891;887.708;79.719;-0.0383674;-2.09587;0.00526428;
1160.84;1.19249e-09;-0.1;0;-20;40;-20;-5314;11004;-5196;-16.9646;33.9292;-16.9646;0.666667;0.74359;0.717949;-0.0295897;-0.957051;-0.213675;813.891;886.812;80.1094;0.282547;-1.61984;0.390381;
1191.83;1.19249e-09;-0.1;0;-20;40;-20;-5472;11376;-5355;-14.1372;33.9292;-16.9646;0.512821;0.589744;0.564103;-0.0295897;-0.751974;-0.162393;813.891;885.917;80.1094;0.282436;-1.61986;0;
1221.84;1.19249e-09;-0.1;0;-20;40;-20;-5563;11576;-5445;-16.9646;36.7566;-14.1372;0.769231;0.666667;0.692308;0.0443846;-0.931359;-0.264957;814.115;884.799;80.1164;-0.0529024;-2.09555;0.00700378;
1252.81;1.19249e-09;-0.1;0;-20;40;-20;-5723;11947;-5612;-14.1372;33.9292;-14.1372;0.615385;0.923077;0.512821;0.0591795;-0.991385;-0.0683761;814.115;884.799;80.1164;0;0;0;
1284.86;1.19249e-09;-0.1;0;-20;40;-20;-5896;12311;-5782;-14.1372;31.1018;-14.1372;0.897436;0.974359;0.589744;0.177538;-1.14513;-0.17094;814.562;882.785;81.1313;-0.560294;-1.75151;0.393196;
1314.83;1.19249e-09;-0.1;0;-20;40;-20;-6076;12666;-5973;-19.792;33.9292;-16.9646;0.512821;1.15385;0.487179;0.0147949;-1.10262;0.051282;814.562;882.785;81.1313;0;0;0;
1345.34;1.19249e-09;-0.1;0;-20;40;-20;-6158;12847;-6058;-14.1372;33.9292;-16.9646;0.641026;0.820513;0.384615;0.147949;-0.888821;-0.0683761;814.562;880.547;81.5316;0.36322;-2.43955;0.857079;
1377.34;1.19249e-09;-0.1;0;-20;40;-20;-6344;13240;-6242;-16.9646;31.1018;-16.9646;0.589744;0.769231;0.589744;0;-0.905846;-0.136752;814.562;879.429;81.3616;0.308714;-2.03206;-0.170006;
1409.42;1.19249e-09;-0.1;0;-20;40;-20;-6514;13621;-6417;-14.1372;31.1018;-14.1372;0.538462;0.692308;0.538462;0;-0.820385;-0.128205;815.01;878.086;81.3004;-0.441091;-2.56265;-0.0611267;
1439.34;1.19249e-09;-0.1;0;-20;40;-20;-6601;13802;-6501;-14.1372;31.1018;-14.1372;0.692308;0.74359;0.74359;-0.0295897;-0.974128;-0.230769;815.01;877.191;82.1548;0.224426;-1.6288;0.85437;
1471.3;1.19249e-09;-0.1;0;-20;40;-20;-6770;14183;-6683;-16.9646;33.9292;-16.9646;0.538462;1;0.512821;0.0147949;-1.01708;-0.017094;815.458;876.073;81.5315;-0.511994;-2.15403;-0.623253;
1503.22;1.19249e-09;-0.1;0;-20;40;-20;-6943;14566;-6853;-16.9646;33.9292;-16.9646;0.692308;0.717949;0.564103;0.0739744;-0.897256;-0.179487;815.905;875.401;82.1548;-0.647585;-1.3341;0.623253;
