Time;Set robot speed along X axis;Set robot speed along Y axis;Set rotational robot velocity;1st motor set speed;2st motor set speed;3st motor set speed;1st motor position;2nd motor position;3rd motor position;1st motor velocity;2nd motor velocity;3rd motor velocity;1st motor current;2nd motor current;3rd motor current;X axis current;Y axis curent;Rotational current;X axis global position;Y axis global position;Angle;Delta X axis local position;Delta Y axis local position;Delta angle;
ms;m/s;m/s;rad/s;rad/s;rad/s;rad/s;ticks;ticks;ticks;rad/s;rad/s;rad/s;A;A;A;A;A;A;pix;pix;deg;mm;mm;deg;
t;xsetspeed;ysetspeed;setvel;m1setvel;m2setvel;m3setvel;m1pos;m2pos;m3pos;m1vel;m2vel;m3vel;m1cur;m2cur;m3cur;xcur;ycur;rotcur;xpos;ypos;ang;dx;dy;dang;
0.0001;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;0;0;0;0;0;0;0;0;0;0;0;0;896.008;793.285;245.997;0;0;0;
29.9878;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;2;2;3;0;0;0;0.025641;0.025641;0.025641;0;0;0;896.231;793.509;245.622;0.54477;-0.204443;-0.375458;
61.1021;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;2;2;3;0;0;0;0.025641;0.025641;0.025641;0;0;0;896.008;793.285;245.997;-0.543419;0.208009;0.375458;
92.0371;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;2;2;3;0;0;0;0.025641;0.025641;0.025641;0;0;0;896.231;793.285;245.894;0.375898;0.168197;-0.10347;
124.105;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;295;-257;30;25.4469;-25.4469;2.82743;0.794872;1.15385;0.025641;-0.443846;1.04285;-0.111111;896.008;793.285;245.461;-0.374618;-0.171029;-0.432281;
154.069;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;589;-582;61;28.2743;-28.2743;5.65487;0.74359;0.794872;0.025641;-0.414256;0.786333;-0.00854701;896.455;792.166;245.354;-0.108472;2.21149;-0.107376;
184.988;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;894;-892;92;28.2743;-28.2743;5.65487;0.358974;0.871795;0.025641;-0.192333;0.709564;-0.162393;896.455;790.824;245.354;-1.02853;2.24176;1.52588e-05;
216.028;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;1054;-1063;111;25.4469;-31.1018;5.65487;0.717949;0.769231;0.025641;-0.399462;0.760692;-0.00854701;896.455;789.705;245.08;-0.866033;1.86401;-0.273895;
246.041;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;1359;-1393;131;25.4469;-28.2743;0;0.589744;0.820513;0.0769231;-0.340282;0.743667;-0.0769231;896.455;788.81;245.461;-0.682889;1.49579;0.38121;
276.056;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;1672;-1729;151;28.2743;-31.1018;2.82743;0.435897;0.589744;0.128205;-0.177538;0.581205;-0.00854701;896.455;787.244;245.354;-1.19986;2.61518;-0.107315;
307.045;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;1821;-1897;163;25.4469;-25.4469;2.82743;0.564103;0.794872;0.0512821;-0.295897;0.735103;-0.0598291;896.455;785.901;245.354;-1.02849;2.24166;3.05176e-05;
337.053;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;2132;-2241;198;28.2743;-31.1018;5.65487;0.615385;0.205128;0.0769231;-0.310692;0.367359;0.162393;896.455;784.783;245.254;-0.860359;1.86664;-0.0996704;
367.103;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;2437;-2585;240;25.4469;-31.1018;2.82743;0.717949;0.641026;0.025641;-0.399462;0.67518;0.034188;896.679;783.44;244.811;-0.677095;2.40717;-0.44368;
398.995;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;2581;-2751;259;25.4469;-28.2743;2.82743;0.589744;0.358974;0;-0.340282;0.435821;0.0769231;896.679;783.44;244.811;0;0;0;
430.15;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;2888;-3094;301;25.4469;-31.1018;5.65487;0.589744;0.487179;0.102564;-0.281103;0.555487;0.0683761;896.679;782.321;244.713;-0.877906;1.85833;-0.09758;
461.114;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;3200;-3443;345;28.2743;-31.1018;2.82743;0.666667;0.384615;0.0769231;-0.340282;0.504154;0.119658;896.679;780.979;245.455;-1.02467;2.24353;0.742203;
492.334;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;3349;-3615;360;28.2743;-28.2743;0;0.538462;0.564103;0.102564;-0.310692;0.555564;-0.00854701;896.679;779.86;244.979;-0.86922;1.86253;-0.476334;
521.923;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;3657;-3959;379;28.2743;-33.9292;2.82743;0.461538;0.512821;0.153846;-0.177538;0.546974;0.034188;896.679;778.517;244.987;-1.04288;2.23512;0.00775146;
551.995;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;3960;-4303;401;22.6195;-31.1018;2.82743;0.717949;0.74359;0.128205;-0.340282;0.777744;0.034188;896.455;777.622;245.08;-1.0663;1.31769;0.093277;
582.993;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;4104;-4469;419;25.4469;-31.1018;2.82743;0.666667;0.435897;0.025641;-0.369872;0.521282;0.0854701;896.455;776.28;245.08;-1.03915;2.23661;0.000106812;
614.302;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;4405;-4816;459;25.4469;-31.1018;2.82743;0.615385;0.564103;0.0769231;-0.310692;0.606795;0.042735;896.679;775.385;244.979;-0.322292;1.66416;-0.10112;
646.041;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;4718;-5157;479;28.2743;-25.4469;2.82743;0.410256;0.615385;0.102564;-0.177538;0.581231;-0.034188;896.679;774.043;244.987;-1.04284;2.23502;0.00775146;
677.394;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;5023;-5487;498;25.4469;-28.2743;0;0.641026;0.564103;0.153846;-0.369872;0.589718;0.025641;896.231;772.924;245.087;-1.61281;1.51716;0.099823;
706.105;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;5184;-5662;508;25.4469;-28.2743;2.82743;0.512821;0.641026;0.128205;-0.221923;0.641026;4.96705e-09;896.231;772.924;245.087;0;0;0;
736.269;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;5496;-5995;531;25.4469;-31.1018;2.82743;0.461538;0.461538;0.128205;-0.192333;0.504231;0.042735;895.784;771.581;244.887;-1.79254;1.88375;-0.199493;
766.99;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;5810;-6339;555;25.4469;-31.1018;2.82743;0.435897;0.564103;0.0769231;-0.207128;0.547026;-0.017094;895.784;769.12;244.811;-1.42235;2.05653;-0.273209;
798.179;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;5966;-6510;569;28.2743;-28.2743;2.82743;0.641026;0.538462;0.025641;-0.355077;0.581154;0.042735;895.784;769.12;244.811;0;0;0;
828.046;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;6276;-6843;592;25.4469;-31.1018;2.82743;0.666667;0.538462;0.0512821;-0.355077;0.598231;0.0598291;895.784;768.001;244.713;-0.877953;1.85843;-0.0975494;
859.28;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;6596;-7182;610;28.2743;-31.1018;2.82743;0.358974;0.615385;0.102564;-0.147949;0.564154;-0.0512821;895.784;766.659;244.349;-1.06761;2.22317;-0.364349;
891.24;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;6751;-7350;620;28.2743;-28.2743;2.82743;0.615385;0.641026;0.0769231;-0.310692;0.658103;0.017094;896.008;765.316;244.436;-0.692826;2.40269;0.0871124;
921.109;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;7058;-7691;643;28.2743;-31.1018;2.82743;0.538462;0.538462;0.025641;-0.295897;0.547;0.00854701;896.008;764.421;244.444;-0.709343;1.48342;0.00793457;
951.144;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;7369;-8032;674;31.1018;-28.2743;2.82743;0.512821;0.666667;0.025641;-0.281103;0.623974;-0.042735;896.008;763.079;245.185;-1.03508;2.23862;0.741669;
981.056;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;7518;-8197;689;25.4469;-31.1018;2.82743;0.641026;0.487179;0.025641;-0.355077;0.546949;0.0598291;896.231;761.96;244.811;-0.502137;2.03519;-0.374817;
1012.27;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;7829;-8542;719;25.4469;-28.2743;2.82743;0.461538;0.538462;0.025641;-0.251513;0.521385;-0.017094;895.784;760.617;244.074;-1.81911;1.85811;-0.737152;
1047.58;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;8137;-8889;747;31.1018;-28.2743;2.82743;0.564103;0.589744;0.025641;-0.310692;0.589744;6.20882e-10;895.784;760.617;244.074;0;0;0;
1073.23;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;8288;-9058;759;28.2743;-31.1018;2.82743;0.564103;0.487179;0.0512821;-0.295897;0.529872;0.0427351;896.008;759.051;244.436;-0.870165;2.77342;0.362366;
1104.31;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;8602;-9408;799;25.4469;-31.1018;5.65487;0.512821;0.666667;0.179487;-0.192333;0.675205;0.00854701;895.784;757.932;244.074;-1.26901;1.66846;-0.362366;
1136.38;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;8902;-9756;847;28.2743;-31.1018;5.65487;0.692308;0.487179;0.0769231;-0.355077;0.581103;0.0940171;895.784;756.59;245.181;-1.03529;2.23865;1.10782;
1170.1;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;9210;-10088;881;25.4469;-31.1018;2.82743;0.589744;0.487179;0.0769231;-0.295897;0.546949;0.0598291;895.56;754.129;244.806;-2.16774;1.70571;0.0929108;
1201.27;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;9372;-10263;891;28.2743;-28.2743;0;0.410256;0.435897;0.0512821;-0.236718;0.427359;-0.00854701;895.56;754.129;244.806;0;0;0;
1245.08;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;9686;-10608;908;28.2743;-28.2743;0;0.410256;0.641026;0.153846;-0.236718;0.56418;-0.0769231;895.56;752.786;244.444;-1.06402;2.22513;-0.362442;
1278.28;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;10162;-11108;936;31.1018;-28.2743;0;0.589744;0.794872;0.102564;-0.340282;0.726564;-0.0683761;895.336;751.891;244.713;-1.07467;1.31074;0.269547;
1305.05;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;10162;-11108;936;31.1018;-28.2743;0;0.589744;0.794872;0.102564;-0.340282;0.726564;-0.0683761;895.336;750.549;244.535;-1.06048;2.22682;-0.178375;
1335.99;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;10468;-11435;960;28.2743;-28.2743;2.82743;0.641026;0.512821;0.025641;-0.355077;0.564051;0.051282;895.56;749.206;244.444;-0.692499;2.40279;-0.091156;
1367.35;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;10783;-11784;987;28.2743;-31.1018;0;0.461538;0.615385;0.025641;-0.266308;0.564154;-0.0512821;895.336;748.087;244.44;-1.25833;1.67653;-0.00410461;
1397.13;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;10939;-11951;997;28.2743;-31.1018;2.82743;0.512821;0.435897;0.153846;-0.207128;0.512744;0.0769231;895.56;746.745;244.168;-0.703991;2.39933;-0.271301;
1427.07;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;11255;-12289;1019;22.6195;-31.1018;2.82743;0.589744;0.769231;0.0769231;-0.295897;0.735077;-0.034188;895.336;745.626;244.713;-1.2503;1.68252;0.544922;
1459.02;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;11571;-12632;1055;28.2743;-28.2743;2.82743;0.461538;0.487179;0.0512821;-0.236718;0.495718;0.00854701;895.336;744.284;244.713;-1.05345;2.22991;-4.57764e-05;
1489.49;-0.0422618;0.0906308;0;32.7661;-36.2523;3.48623;11725;-12801;1075;28.2743;-31.1018;2.82743;0.641026;0.461538;0.025641;-0.355077;0.529846;0.0683761;895.784;742.718;244.073;-0.517372;2.94802;-0.639664;
