Time;Set robot speed along X axis;Set robot speed along Y axis;Set rotational robot velocity;1st motor set speed;2st motor set speed;3st motor set speed;1st motor position;2nd motor position;3rd motor position;1st motor velocity;2nd motor velocity;3rd motor velocity;1st motor current;2nd motor current;3rd motor current;X axis current;Y axis curent;Rotational current;X axis global position;Y axis global position;Angle;Delta X axis local position;Delta Y axis local position;Delta angle;
ms;m/s;m/s;rad/s;rad/s;rad/s;rad/s;ticks;ticks;ticks;rad/s;rad/s;rad/s;A;A;A;A;A;A;pix;pix;deg;mm;mm;deg;
t;xsetspeed;ysetspeed;setvel;m1setvel;m2setvel;m3setvel;m1pos;m2pos;m3pos;m1vel;m2vel;m3vel;m1cur;m2cur;m3cur;xcur;ycur;rotcur;xpos;ypos;ang;dx;dy;dang;
0.0108;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;0;0;0;0;0;0;0;0;0;0;0;0;1175.92;944.092;295.913;-0.550002;-0.189676;-0.374054;
32.4541;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-94;-95;-9;0;0;0;0.025641;0.025641;0.025641;0;0;0;1175.92;944.092;295.913;-0.179595;-0.369642;-0.0943909;
63.4483;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-94;-95;-9;0;0;0;0.025641;0.025641;0.025641;0;0;0;1175.92;943.869;296.008;0.180204;0.369346;0.0943909;
95.2364;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-94;-95;-9;0;0;0;0.025641;0.025641;0.025641;0;0;0;1175.92;943.869;296.008;0;0;0;
127.294;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-95;-352;249;0;-25.4469;22.6195;0;1.58974;1.51282;0.872897;1.56413;-0.025641;1175.92;943.198;295.913;0.538934;1.10923;-0.653473;
159.441;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-97;-620;526;0;-22.6195;22.6195;0;1.61538;1.4359;0.828513;1.55562;-0.059829;1175.92;942.526;296.187;0.544226;1.10664;0.273682;
191.442;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-100;-751;664;0;-25.4469;22.6195;0.025641;1.20513;1.07692;0.621385;1.16244;-0.042735;1175.92;942.526;296.187;0;0;0;
223.611;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-101;-1017;922;0;-25.4469;22.6195;0;1.33333;1.15385;0.665769;1.27356;-0.0598291;1175.92;941.408;295.913;0.179644;0.369743;-0.273712;
255.301;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-101;-1272;1185;0;-25.4469;25.4469;0;1.4359;1.23077;0.710154;1.36759;-0.0683761;1175.92;941.408;295.913;0;0;0;
287.578;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-99;-1539;1450;0;-22.6195;25.4469;0;1.4359;1.38462;0.798923;1.41882;-0.017094;1175.92;940.513;295.913;0.718529;1.47887;3.05176e-05;
319.429;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-99;-1665;1571;0;-22.6195;22.6195;0;1.38462;1.46154;0.843308;1.41023;0.025641;1175.69;939.618;296.193;0.356263;1.65722;0.279633;
351.408;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-98;-1941;1839;0;-22.6195;25.4469;0;1.20513;1.38462;0.798923;1.2649;0.0598291;1175.47;938.946;295.64;0.162368;1.28999;-0.553223;
382.221;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-94;-2205;2111;0;-25.4469;25.4469;0.025641;1.17949;1.10256;0.63618;1.15387;-0.025641;1175.92;938.275;295.913;1.27975;0.749298;0.273468;
414.215;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-93;-2492;2391;0;-25.4469;25.4469;0;1.02564;0.974359;0.562205;1.00856;-0.017094;1175.69;937.156;295.539;0.514564;2.03208;-0.37384;
445.406;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-92;-2643;2541;0;-25.4469;25.4469;0;1.30769;1.30769;0.754538;1.30769;0;1175.69;936.037;296.193;0.907234;1.84431;0.653595;
477.621;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-92;-2934;2834;0;-28.2743;25.4469;0;1;0.923077;0.532615;0.974385;-0.025641;1175.92;935.143;295.913;1.08894;1.2989;-0.279633;
507.477;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-92;-3231;3139;0;-28.2743;28.2743;0;1.10256;0.846154;0.488231;1.01718;-0.0854701;1175.92;934.247;295.913;0.718578;1.47897;0;
537.42;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-92;-3531;3449;0;-28.2743;28.2743;0;1.05128;1;0.577;1.03421;-0.017094;1176.37;933.129;296.563;1.65582;1.4701;0.649811;
568.224;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-92;-3670;3591;0;-25.4469;25.4469;0;1.05128;0.897436;0.517821;1.00005;-0.051282;1176.59;931.786;296.287;1.46149;2.0289;-0.27597;
600.388;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-92;-3960;3890;0;-25.4469;28.2743;0;1.05128;0.974359;0.562205;1.02567;-0.025641;1176.81;931.339;295.64;0.727016;0.562998;-0.647461;
631.237;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-92;-4242;4192;0;-25.4469;25.4469;0;1.07692;0.974359;0.562205;1.04277;-0.0341881;1176.59;929.772;296.193;0.900603;2.76381;0.553253;
663.326;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-92;-4381;4339;0;-22.6195;25.4469;0;1.48718;0.846154;0.488231;1.27372;-0.213675;1176.59;929.772;296.193;0;0;0;
694.649;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-89;-4664;4641;0;-22.6195;22.6195;0;1.28205;0.794872;0.458641;1.11982;-0.162393;1176.81;929.325;296.842;0.738665;0.547624;0.648651;
726.45;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-86;-4944;4942;0;-22.6195;25.4469;0;1.10256;1.02564;0.591795;1.07695;-0.025641;1176.59;928.206;296.468;0.547444;2.02347;-0.37323;
758.011;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-82;-5235;5223;0;-25.4469;22.6195;0.025641;1.12821;1.28205;0.739744;1.17944;0.051282;1176.59;927.088;296.193;0.907136;1.84411;-0.275391;
790.061;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-80;-5387;5366;0;-22.6195;22.6195;0.025641;1.33333;1.17949;0.680564;1.2821;-0.051282;1176.37;926.193;295.913;0.348171;1.65894;-0.279663;
819.72;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-79;-5671;5629;0;-25.4469;25.4469;0;1.07692;1.17949;0.680564;1.11108;0.034188;1176.59;925.521;296.287;0.915384;0.92331;0.37384;
849.674;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-79;-5963;5905;0;-25.4469;25.4469;0;0.974359;1.15385;0.665769;1.03413;0.0598291;1176.37;924.85;295.164;0.151605;1.29119;-1.12314;
881.664;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-79;-6110;6048;0;-22.6195;22.6195;0;1.23077;1.38462;0.798923;1.282;0.051282;1176.37;923.508;295.913;1.07787;2.21846;0.749298;
913.744;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-78;-6410;6326;0;-28.2743;25.4469;0;1.17949;0.948718;0.54741;1.10264;-0.0769231;1176.37;922.612;295.913;0.718578;1.47897;0;
945.671;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-77;-6717;6606;0;-28.2743;25.4469;0;0.948718;1.17949;0.680564;1.02556;0.0769231;1176.14;921.494;295.543;0.51468;2.03206;-0.370667;
978.067;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-77;-7021;6889;0;-28.2743;22.6195;0;0.948718;1;0.577;0.965795;0.017094;1176.59;920.599;295.362;1.44851;1.13293;-0.180664;
1009.8;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-77;-7164;7028;0;-22.6195;22.6195;0;1.02564;1.48718;0.858103;1.17933;0.153846;1176.37;919.704;295.823;0.345548;1.65949;0.460754;
1041;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-77;-7470;7315;0;-28.2743;28.2743;0;0.923077;1.10256;0.63618;0.982846;0.0598291;1175.92;918.585;295.914;0.157365;2.20855;0.0907288;
1072.77;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-75;-7781;7597;0;-28.2743;25.4469;0;0.897436;1.23077;0.710154;1.00844;0.111111;1175.92;918.585;295.914;0;0;0;
1103.72;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-74;-8081;7871;0;-25.4469;22.6195;0;0.974359;1.12821;0.650974;1.02559;0.0512821;1175.92;916.348;295.913;0.898224;1.84872;0.273529;
1133.51;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-74;-8234;8018;0;-28.2743;25.4469;0;0.923077;1.5641;0.902487;1.13654;0.213675;1175.92;916.348;295.913;0;0;0;
1165.74;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-75;-8525;8298;0;-25.4469;22.6195;0;1.02564;1.23077;0.710154;1.09395;0.0683761;1175.92;915.453;295.366;0.704423;1.48577;-0.54715;
1197.52;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-75;-8823;8575;0;-25.4469;25.4469;0;1.17949;1.05128;0.60659;1.13679;-0.0427351;1175.92;914.781;295.64;0.533633;1.11179;0.273621;
1228.71;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-75;-8964;8724;0;-25.4469;25.4469;0;1;1.33333;0.769333;1.111;0.111111;1175.92;913.886;295.64;0.711509;1.48239;-3.05176e-05;
1259.76;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-77;-9256;9011;0;-25.4469;25.4469;0;1.12821;1.25641;0.724949;1.1709;0.042735;1175.92;912.768;295.913;0.898174;1.84861;0.273529;
1289.73;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-77;-9546;9299;0;-25.4469;25.4469;0;1.28205;1.10256;0.63618;1.22228;-0.0598291;1175.92;912.096;295.64;0.533633;1.11179;-0.273499;
1319.79;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-77;-9827;9577;0;-25.4469;22.6195;0;1.35897;1.17949;0.680564;1.29921;-0.059829;1176.14;910.977;295.269;1.24979;1.68291;-0.370697;
1349.67;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-77;-9960;9714;0;-22.6195;22.6195;0;1.10256;1.38462;0.798923;1.19649;0.0940171;1176.14;910.082;295.269;0.701905;1.48696;0;
1380.13;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-77;-10243;9997;0;-22.6195;22.6195;0;1.10256;1.46154;0.843308;1.2221;0.119658;1176.37;909.635;295.164;0.722268;0.568913;-0.105133;
1411.11;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-76;-10532;10279;0;-25.4469;25.4469;0;1.12821;1.28205;0.739744;1.17944;0.051282;1176.37;908.964;295.263;0.526299;1.11528;0.0985107;
1441.19;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-75;-10674;10418;0;-25.4469;25.4469;0;1.15385;1.23077;0.710154;1.17946;0.025641;1175.92;907.621;295.64;0.324742;2.57997;0.377319;
1473.2;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-71;-10978;10699;0;-22.6195;22.6195;0.025641;0.769231;1.28205;0.739744;0.94;0.17094;1175.92;906.502;294.991;0.868346;1.86294;-0.648865;
1505.39;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-70;-11277;10984;0;-25.4469;22.6195;0;0.948718;1.35897;0.784128;1.08533;0.136752;1176.14;905.607;295.269;1.07426;1.31107;0.278168;
1537.35;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-70;-11434;11118;0;-28.2743;25.4469;0;0.871795;1.15385;0.665769;0.965718;0.0940171;1176.14;905.607;295.269;0;0;0;
1567.5;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-72;-11737;11394;0;-25.4469;25.4469;0;0.871795;1.15385;0.665769;0.965718;0.0940171;1176.14;904.713;295.269;0.701858;1.48686;3.05176e-05;
1598.38;0.05;0.0866025;0;2.58414e-06;-34.641;34.641;-73;-12028;11658;0;-25.4469;22.6195;0;0.897436;1.35897;0.784128;1.05113;0.153846;1176.37;903.37;294.991;1.41527;2.06155;-0.278351;
