Time;Set robot speed along X axis;Set robot speed along Y axis;Set rotational robot velocity;1st motor set speed;2st motor set speed;3st motor set speed;1st motor position;2nd motor position;3rd motor position;1st motor velocity;2nd motor velocity;3rd motor velocity;1st motor current;2nd motor current;3rd motor current;X axis current;Y axis curent;Rotational current;X axis global position;Y axis global position;Angle;Delta X axis local position;Delta Y axis local position;Delta angle;
ms;m/s;m/s;rad/s;rad/s;rad/s;rad/s;ticks;ticks;ticks;rad/s;rad/s;rad/s;A;A;A;A;A;A;pix;pix;deg;mm;mm;deg;
t;xsetspeed;ysetspeed;setvel;m1setvel;m2setvel;m3setvel;m1pos;m2pos;m3pos;m1vel;m2vel;m3vel;m1cur;m2cur;m3cur;xcur;ycur;rotcur;xpos;ypos;ang;dx;dy;dang;
0.0141;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;0;0;0;0;0;0;0;0;0;0;0;0;1166.52;939.617;46.7445;0.336395;1.44536;0.0147171;
29.881;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;0;1;0;0;0;0;0.025641;0.025641;0.025641;0;0;0;1166.52;939.394;47.0336;0.280176;-0.300805;0.289135;
61.62;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;0;1;0;0;0;0;0.025641;0.025641;0.025641;0;0;0;1166.52;939.617;46.7445;-0.28169;0.299388;-0.289135;
93.4693;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;0;1;0;0;0;0;0;0;0;0;0;0;1166.52;939.617;46.7445;-0;0;0;
125.654;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-294;198;34;-28.2743;19.792;2.82743;1.64103;1.17949;0.384615;1.16879;-1.2051;-0.025641;1166.74;939.394;46.4436;-0.0151802;-0.581671;-0.300922;
157.635;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-459;313;48;-28.2743;19.792;2.82743;1.46154;1.25641;0.384615;1.06523;-1.19664;0.0598291;1167.19;938.051;46.4434;1.1026;-2.35487;-0.00018692;
187.64;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-755;542;74;-22.6195;16.9646;2.82743;1.79487;1.28205;0.487179;1.31674;-1.29059;-0.008547;1167.19;937.604;47.0423;0.56026;-0.601695;0.598927;
217.714;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-1049;755;101;-25.4469;19.792;2.82743;1.53846;1.20513;0.333333;1.08003;-1.20513;-9.93411e-09;1167.64;936.932;47.3312;0.230229;-1.46499;0.288948;
248.491;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-1199;862;119;-28.2743;16.9646;2.82743;1.76923;1.15385;0.307692;1.19838;-1.25631;-0.102564;1167.42;936.709;47.0336;0.581521;-0.0201266;-0.29763;
279.635;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-1479;1061;154;-25.4469;16.9646;2.82743;1.66667;1.5641;0.25641;1.10962;-1.51287;0.0512821;1167.64;936.038;47.0365;0.539045;-1.18304;0.00291061;
309.636;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-1771;1275;193;-22.6195;16.9646;5.65487;1.66667;1.35897;0.25641;1.10962;-1.37605;-0.017094;1167.64;935.143;47.0365;1.12064;-1.20328;3.8147e-06;
340.74;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-1918;1375;218;-25.4469;16.9646;5.65487;1.30769;1.10256;0.153846;0.843308;-1.11964;-0.017094;1167.64;934.247;46.4524;1.13285;-1.19179;-0.584095;
371.668;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-2223;1589;268;-25.4469;19.792;5.65487;1.61538;1.23077;0.102564;0.991256;-1.32469;-0.0940171;1167.64;934.247;46.4524;0;0;0;
403.486;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-2526;1803;311;-25.4469;16.9646;2.82743;1.61538;1.46154;0.179487;1.03564;-1.453;0.00854701;1167.86;933.352;46.7445;0.826835;-1.47975;0.292046;
433.687;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-2834;2016;353;-25.4469;19.792;2.82743;1.12821;1.28205;0.128205;0.724949;-1.18813;0.0940171;1167.86;932.681;46.4554;0.849513;-0.893806;-0.289066;
463.728;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-2991;2117;376;-25.4469;19.792;5.65487;1.33333;1.02564;0.205128;0.887692;-1.05979;-0.034188;1167.64;931.562;46.4525;1.71454;-1.20602;-0.00296021;
493.446;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-3299;2325;424;-25.4469;16.9646;2.82743;1.51282;1.46154;0.153846;0.961667;-1.42738;0.034188;1167.64;931.115;46.4525;0.566424;-0.595896;6.10352e-05;
525.627;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-3452;2420;448;-28.2743;14.1372;2.82743;1.61538;1.20513;0.153846;1.02085;-1.29051;-0.0854701;1167.42;929.772;46.4582;1.99761;-1.50417;0.00569916;
557.644;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-3760;2621;504;-25.4469;16.9646;5.65487;1.46154;1.25641;0.179487;0.946872;-1.26495;-0.008547;1167.19;929.325;46.4406;0.864972;-0.311997;-0.0175705;
589.62;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-4062;2835;543;-25.4469;16.9646;2.82743;1.23077;1.15385;0.384615;0.932077;-1.05138;0.102564;1167.42;928.654;46.1514;0.557333;-1.17465;-0.2892;
621.641;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-4374;3048;574;-25.4469;16.9646;0;1.10256;1.35897;0.333333;0.63618;-1.27359;0.0854701;1167.64;927.535;46.1572;1.12662;-1.7676;0.00577545;
651.662;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-4687;3270;605;-28.2743;19.792;2.82743;1.41026;1.28205;0.307692;0.991256;-1.22228;0.0598291;1167.64;927.535;46.1572;0;0;0;
682.457;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-4834;3380;622;-28.2743;19.792;2.82743;1.28205;1.07692;0.25641;0.887692;-1.05985;0.017094;1168.09;926.416;46.1632;0.829392;-2.05294;0.00601959;
712.759;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-5143;3598;653;-31.1018;19.792;2.82743;1.28205;1.02564;0.384615;0.961667;-0.982949;0.0427351;1167.64;925.969;46.1632;1.16352;-0.0225807;-3.8147e-05;
744.698;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-5449;3828;683;-28.2743;19.792;0;1.58974;1.10256;0.307692;0.917282;-1.26479;-0.162393;1167.64;924.85;46.4525;1.41606;-1.48974;0.289295;
776.635;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-5599;3940;696;-28.2743;22.6195;2.82743;1.12821;0.923077;0.358974;0.858103;-0.871846;0.051282;1167.86;923.955;46.7444;0.82676;-1.47966;0.291931;
806.668;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-5906;4172;719;-28.2743;19.792;2.82743;1.20513;0.794872;0.512821;0.991256;-0.760718;0.0341881;1168.31;923.284;46.7474;0.245145;-1.46257;0.00297165;
836.468;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-6215;4410;742;-28.2743;19.792;2.82743;1.58974;0.871795;0.538462;1.22797;-0.931564;-0.0598291;1168.31;922.389;46.4554;1.13271;-1.19177;-0.291988;
868.421;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-6361;4529;751;-25.4469;19.792;0;1.17949;1.02564;0.589744;0.680564;-1.07687;-0.051282;1168.54;921.494;46.1632;0.841805;-1.47128;-0.292229;
898.618;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-6671;4770;771;-28.2743;19.792;2.82743;1.25641;0.923077;0.538462;1.03564;-0.854769;0.0683761;1168.76;920.599;46.7475;0.826757;-1.47979;0.584324;
929.433;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-6980;5004;792;-25.4469;19.792;2.82743;1.38462;1;0.487179;1.08003;-0.965846;0.034188;1168.98;919.704;47.0423;0.819297;-1.48387;0.294769;
960.63;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-7130;5117;801;-25.4469;19.792;2.82743;1.05128;0.846154;0.589744;0.946872;-0.718077;0.128205;1169.21;919.032;46.7444;0.544982;-1.18051;-0.297836;
991.232;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-7448;5354;822;-31.1018;19.792;2.82743;1.41026;0.846154;0.538462;1.12441;-0.854692;-0.00854699;1169.65;917.69;44.4183;1.18513;-2.31444;-2.32612;
1021.21;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-7761;5586;844;-25.4469;19.792;2.82743;1.25641;0.794872;0.410256;0.961667;-0.811949;-0.017094;1169.65;916.795;45.865;1.14501;-1.18011;1.44669;
1052.62;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-7926;5710;854;-31.1018;19.792;2.82743;1.28205;0.974359;0.487179;1.02085;-0.91459;0.059829;1169.88;916.124;44.4152;0.592587;-1.15715;-1.44979;
1084.81;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-8244;5944;880;-28.2743;19.792;2.82743;1.48718;0.974359;0.358974;1.06523;-1.02559;-0.0512821;1169.65;915.005;45.865;1.72682;-1.18838;1.44981;
1116.83;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-8547;6163;904;-28.2743;22.6195;2.82743;1.38462;0.948718;0.384615;1.02085;-0.965795;-0.017094;1169.65;914.334;46.7475;0.845023;-0.898207;0.882458;
1147.01;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-8860;6386;927;-25.4469;16.9646;2.82743;1.12821;0.974359;0.487179;0.932077;-0.863359;0.111111;1169.65;914.334;46.7475;0;0;0;
1177.92;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-9013;6495;939;-22.6195;16.9646;2.82743;1.53846;1.30769;0.435897;1.13921;-1.23938;0.0683761;1170.32;913.663;46.4524;-0.0457242;-1.74477;-0.295094;
1208.94;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-9333;6722;962;-31.1018;22.6195;2.82743;1.05128;1.10256;0.410256;0.843308;-0.948872;0.153846;1170.32;912.991;46.1631;0.854139;-0.889542;-0.289249;
1240.86;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-9670;6948;988;-31.1018;19.792;0;1;1.05128;0.435897;0.577;-1.03421;0.017094;1170.33;911.872;44.1261;1.47521;-1.43119;-2.03706;
1271.29;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-10010;7174;1020;-31.1018;19.792;0;1.17949;1;0.25641;0.680564;-1.05977;-0.0598291;1170.32;910.977;45.8739;1.14499;-1.18014;1.7478;
1302.84;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-10170;7282;1033;-31.1018;19.792;2.82743;1.07692;1.30769;0.384615;0.843308;-1.10277;0.205128;1170.55;910.083;43.8337;0.900674;-1.43593;-2.04015;
1335.19;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-10498;7502;1055;-28.2743;16.9646;2.82743;1.28205;1.25641;0.538462;1.05044;-1.08564;0.17094;1170.55;909.188;43.8337;1.18612;-1.13879;0;
1365.66;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-10816;7721;1077;-28.2743;19.792;2.82743;1.05128;1.25641;0.512821;0.902487;-1.01733;0.239316;1171;908.069;43.8309;0.912331;-2.01756;-0.00283051;
1395.9;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-10992;7828;1089;-28.2743;19.792;2.82743;1.12821;1.02564;0.358974;0.858103;-0.940256;0.0854701;1171;907.174;43.8309;1.18617;-1.13873;3.8147e-06;
1427.96;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-11325;8044;1119;-31.1018;19.792;0;1.02564;1.4359;0.25641;0.591795;-1.29928;0.136752;1171.22;906.279;42.9577;0.92283;-1.42167;-0.873257;
1459.66;0.0642788;-0.0766044;0;-37.5877;30.6418;6.94592;-11645;8257;1150;-28.2743;16.9646;2.82743;1.05128;1.38462;0.333333;0.798923;-1.16262;0.222222;1171.22;905.384;43.2525;1.19761;-1.1267;0.2948;
