Time;Set robot speed along X axis;Set robot speed along Y axis;Set rotational robot velocity;1st motor set speed;2st motor set speed;3st motor set speed;1st motor position;2nd motor position;3rd motor position;1st motor velocity;2nd motor velocity;3rd motor velocity;1st motor current;2nd motor current;3rd motor current;X axis current;Y axis curent;Rotational current;X axis global position;Y axis global position;Angle;Delta X axis local position;Delta Y axis local position;Delta angle;
ms;m/s;m/s;rad/s;rad/s;rad/s;rad/s;ticks;ticks;ticks;rad/s;rad/s;rad/s;A;A;A;A;A;A;pix;pix;deg;mm;mm;deg;
t;xsetspeed;ysetspeed;setvel;m1setvel;m2setvel;m3setvel;m1pos;m2pos;m3pos;m1vel;m2vel;m3vel;m1cur;m2cur;m3cur;xcur;ycur;rotcur;xpos;ypos;ang;dx;dy;dang;
0;0.173205;0.1;0;-40;-40;80;0;0;0;0;0;0;0;0;0;0;0;0;970.069;919.927;327.976;0.13015;0.567127;0.351074;
29.3265;0.173205;0.1;0;-40;-40;80;0;1;0;0;0;0;0.025641;0.025641;0.025641;0;0;0;970.292;919.704;327.626;0.567683;-0.1277;-0.350159;
59.6508;0.173205;0.1;0;-40;-40;80;0;1;0;0;0;0;0.025641;0.025641;0.025641;0;0;0;970.069;919.927;327.276;-0.568453;0.12423;-0.349945;
90.778;0.173205;0.1;0;-40;-40;80;-167;-158;333;-33.9292;-28.2743;67.8584;0.717949;1.53846;1.94872;1.53867;1.436;-0.102564;969.621;920.151;327.344;-0.790456;0.471522;0.0677185;
122.658;0.173205;0.1;0;-40;-40;80;-393;-329;701;-36.7566;-31.1018;67.8584;0.282051;1.05128;1.92308;1.27236;1.24767;0.196581;969.398;918.585;327;2.189;1.91259;-0.344177;
154.243;0.173205;0.1;0;-40;-40;80;-784;-715;1497;-33.9292;-36.7566;73.5133;0.564103;0.692308;1.02564;0.917282;0.615462;-0.0769231;968.726;915.453;327.056;4.15759;4.16638;0.0559998;
184.378;0.173205;0.1;0;-40;-40;80;-1215;-1147;2328;-33.9292;-36.7566;73.5133;0.128205;0.153846;0.384615;0.295897;0.188;0.034188;968.279;912.32;327.281;4.3966;3.80362;0.224915;
214.238;0.173205;0.1;0;-40;-40;80;-1439;-1371;2777;-36.7566;-36.7566;79.1681;0.0512821;0.0769231;0.282051;0.192333;0.128154;0.0512821;968.726;909.188;327.281;5.28697;2.41774;-9.15527e-05;
244.863;0.173205;0.1;0;-40;-40;80;-1860;-1796;3647;-33.9292;-36.7566;73.5133;0.358974;0.307692;0.641026;0.577;0.299154;-0.00854701;968.726;906.279;326.995;4.48156;2.91095;-0.285919;
274.807;0.173205;0.1;0;-40;-40;80;-2282;-2218;4487;-36.7566;-36.7566;70.6858;0.487179;0.282051;0.487179;0.562205;0.188128;-0.0940171;968.726;906.279;326.995;0;0;0;
306.816;0.173205;0.1;0;-40;-40;80;-2485;-2437;4926;-39.5841;-33.9292;67.8584;0.410256;0.358974;0.615385;0.591795;0.307744;-0.051282;968.726;903.594;326.995;4.13664;2.68691;0;
338.825;0.173205;0.1;0;-40;-40;80;-2907;-2856;5761;-39.5841;-39.5841;76.3407;0.282051;0.230769;0.435897;0.414256;0.205154;-0.025641;968.726;900.909;326.995;4.13673;2.68697;0;
369.816;0.173205;0.1;0;-40;-40;80;-3338;-3285;6629;-36.7566;-36.7566;73.5133;0.282051;0.307692;0.461538;0.429051;0.265;-0.0427351;968.726;898;327.281;4.49594;2.88848;0.28598;
400.829;0.173205;0.1;0;-40;-40;80;-3768;-3725;7498;-39.5841;-39.5841;76.3407;0.333333;0.205128;0.538462;0.503026;0.205128;0;968.503;895.091;326.713;4.24097;3.2771;-0.568054;
431.813;0.173205;0.1;0;-40;-40;80;-3977;-3936;7925;-36.7566;-39.5841;76.3407;0.153846;0.25641;0.230769;0.221923;0.196641;-0.0598291;968.95;892.406;327.405;4.59966;1.9634;0.69278;
462.83;0.173205;0.1;0;-40;-40;80;-4405;-4376;8804;-39.5841;-42.4115;79.1681;0.205128;0.128205;0.512821;0.414256;0.187974;0.0598291;969.621;889.274;326.995;5.4991;2.09884;-0.410736;
492.836;0.173205;0.1;0;-40;-40;80;-4842;-4814;9685;-33.9292;-36.7566;76.3407;0.358974;0.25641;0.230769;0.340282;0.128333;-0.128205;970.069;885.917;327.274;5.63253;2.64055;0.279724;
523.834;0.173205;0.1;0;-40;-40;80;-5054;-5022;10116;-36.7566;-36.7566;76.3407;0.179487;0.307692;0.128205;0.177538;0.188154;-0.119658;970.516;883.009;326.995;4.93001;2.22012;-0.279724;
555.616;0.173205;0.1;0;-40;-40;80;-5490;-5460;10994;-39.5841;-39.5841;76.3407;0.205128;0.128205;0.179487;0.221923;0.0769744;-0.0512821;970.516;880.1;327.281;4.49594;2.88848;0.286041;
586.724;0.173205;0.1;0;-40;-40;80;-5911;-5892;11856;-39.5841;-36.7566;81.9956;0.205128;0.0512821;0.666667;0.503026;0.187897;0.136752;970.292;877.639;326.713;3.5539;2.82599;-0.568085;
618.682;0.173205;0.1;0;-40;-40;80;-6338;-6315;12693;-36.7566;-39.5841;73.5133;0.333333;0.230769;0.461538;0.458641;0.196615;-0.034188;970.292;874.73;326.425;4.45232;2.95527;-0.28717;
649.652;0.173205;0.1;0;-40;-40;80;-6563;-6538;13140;-36.7566;-36.7566;79.1681;0.25641;0.230769;0.589744;0.488231;0.264923;0.034188;970.292;872.045;326.425;4.10974;2.72787;0;
679.795;0.173205;0.1;0;-40;-40;80;-6982;-6953;13976;-36.7566;-36.7566;73.5133;0.307692;0.333333;0.461538;0.443846;0.273564;-0.0598291;970.292;872.045;326.425;0;0;0;
709.657;0.173205;0.1;0;-40;-40;80;-7418;-7387;14842;-36.7566;-36.7566;73.5133;0.0512821;0.0769231;0.384615;0.251513;0.162308;0.0854701;970.74;866.004;326.712;5.03672;2.8143;0.628784;
739.671;0.173205;0.1;0;-40;-40;80;-7626;-7600;15292;-36.7566;-39.5841;79.1681;0.435897;0.102564;0.358974;0.458641;0.0427949;-0.0598291;970.74;866.004;326.712;0;0;0;
770.695;0.173205;0.1;0;-40;-40;80;-8064;-8041;16132;-39.5841;-39.5841;70.6858;0.230769;0.179487;0.487179;0.414256;0.205103;0.025641;970.74;863.095;326.425;4.45242;2.95533;-0.287018;
801.675;0.173205;0.1;0;-40;-40;80;-8502;-8480;17005;-39.5841;-39.5841;81.9956;0.153846;0.205128;0.384615;0.310692;0.213667;0.00854701;970.964;860.41;326.142;4.32563;2.40618;-0.283295;
832.669;0.173205;0.1;0;-40;-40;80;-8713;-8688;17422;-39.5841;-36.7566;70.6858;0.25641;0.307692;0.512821;0.443846;0.290615;-0.017094;971.188;857.725;326.425;4.33757;2.38483;0.283325;
862.647;0.173205;0.1;0;-40;-40;80;-9142;-9119;18287;-39.5841;-36.7566;76.3407;0.128205;0.0769231;0.692308;0.473436;0.239154;0.162393;971.188;855.04;326.425;4.10992;2.728;0;
894.737;0.173205;0.1;0;-40;-40;80;-9577;-9551;19163;-36.7566;-36.7566;81.9956;0.230769;0.333333;0.358974;0.340282;0.265026;-0.0683761;971.635;851.46;326.425;5.93529;2.95105;-3.05176e-05;
924.703;0.173205;0.1;0;-40;-40;80;-9997;-9994;20047;-39.5841;-42.4115;84.823;0.179487;0.0769231;0.435897;0.355077;0.136692;0.0598291;971.859;848.775;326.142;4.32563;2.40618;-0.283295;
954.741;0.173205;0.1;0;-40;-40;80;-10222;-10207;20473;-36.7566;-42.4115;70.6858;0.0769231;0.179487;0.282051;0.207128;0.188026;0.00854701;972.306;845.419;326.084;5.57645;2.75702;-0.0583801;
984.71;0.173205;0.1;0;-40;-40;80;-10663;-10644;21356;-42.4115;-36.7566;76.3407;0.128205;0.025641;0.487179;0.355077;0.136641;0.111111;972.754;842.734;325.854;4.54472;2.08715;-0.229797;
1015.75;0.173205;0.1;0;-40;-40;80;-10874;-10858;21776;-36.7566;-39.5841;76.3407;0.282051;0.0769231;0.74359;0.591795;0.205;0.128205;972.754;840.049;325.854;4.08251;2.76885;0;
1047.7;0.173205;0.1;0;-40;-40;80;-11315;-11297;22641;-36.7566;-36.7566;70.6858;0.205128;0.205128;0.435897;0.369872;0.213667;0.00854701;972.53;837.364;325.8;3.84823;3.11319;-0.0541382;
1079.71;0.173205;0.1;0;-40;-40;80;-11722;-11718;23498;-33.9292;-36.7566;73.5133;0.512821;0.384615;0.615385;0.650974;0.290692;-0.0940171;972.754;834.455;325.794;4.65095;2.66364;-0.00546265;
1109.75;0.173205;0.1;0;-40;-40;80;-12151;-12133;24325;-33.9292;-39.5841;73.5133;0.102564;0.179487;0.974359;0.621385;0.410026;0.230769;972.754;831.77;326.142;4.09644;2.74819;0.347778;
1140.73;0.173205;0.1;0;-40;-40;80;-12370;-12349;24771;-36.7566;-39.5841;76.3407;0.333333;0.282051;0.589744;0.532615;0.273513;-0.00854701;972.754;831.77;326.142;0;0;0;
1170.34;0.173205;0.1;0;-40;-40;80;-12791;-12768;25636;-36.7566;-36.7566;73.5133;0.153846;0.230769;0.333333;0.281103;0.213692;-0.017094;972.978;828.861;325.8;4.65129;2.66306;-0.341766;
1200.32;0.173205;0.1;0;-40;-40;80;-13220;-13204;26482;-36.7566;-39.5841;73.5133;0.333333;0.282051;0.384615;0.414256;0.205205;-0.0769231;973.201;825.953;325.798;4.65103;2.66327;-0.00222778;
1230.65;0.173205;0.1;0;-40;-40;80;-13428;-13426;26929;-36.7566;-36.7566;79.1681;0.102564;0.153846;0.461538;0.325487;0.222154;0.0683761;973.649;823.044;326.081;4.89409;2.29848;0.283295;
1261.61;0.173205;0.1;0;-40;-40;80;-13858;-13838;27765;-33.9292;-36.7566;70.6858;0.435897;0.25641;0.358974;0.458641;0.14541;-0.111111;973.649;820.359;326.081;4.09338;2.75256;0;
1291.64;0.173205;0.1;0;-40;-40;80;-14285;-14274;28629;-39.5841;-33.9292;73.5133;0.487179;0.128205;0.384615;0.503026;0.051359;-0.0769231;973.201;817.45;326.142;3.97888;3.66126;0.06073;
1322.62;0.173205;0.1;0;-40;-40;80;-14490;-14489;29079;-36.7566;-39.5841;73.5133;0.384615;0.0769231;0.333333;0.414256;0.0342308;-0.042735;973.425;814.541;325.46;4.63528;2.69061;-0.682495;
1353.63;0.173205;0.1;0;-40;-40;80;-14915;-14925;29931;-36.7566;-39.5841;76.3407;0.153846;0.282051;0.333333;0.281103;0.247897;-0.034188;973.872;811.409;326.138;5.23772;2.52267;0.678619;
1384.63;0.173205;0.1;0;-40;-40;80;-15335;-15359;30819;-36.7566;-36.7566;73.5133;0.487179;0.153846;0.025641;0.295897;-0.0510769;-0.205128;974.767;808.276;325.8;5.68563;1.8724;-0.337921;
1414.69;0.173205;0.1;0;-40;-40;80;-15555;-15568;31244;-36.7566;-36.7566;76.3407;0.0512821;0.230769;0.487179;0.310692;0.299077;0.0683761;974.991;805.591;325.177;4.28449;2.47871;-0.623444;
1444.57;0.173205;0.1;0;-40;-40;80;-15992;-16004;32121;-39.5841;-36.7566;76.3407;0.205128;0.0769231;0.333333;0.310692;0.094;0.017094;975.215;802.235;325.512;5.31546;3.152;0.334686;
1474.59;0.173205;0.1;0;-40;-40;80;-16432;-16436;32988;-42.4115;-36.7566;76.3407;0.179487;0.282051;0.666667;0.488231;0.350359;0.0683761;975.215;802.235;325.512;0;0;0;
1506.62;0.173205;0.1;0;-40;-40;80;-16644;-16645;33410;-36.7566;-36.7566;73.5133;0.205128;0.205128;0.410256;0.355077;0.205128;0;975.215;799.55;325.512;4.06589;2.7932;0;
1538.67;0.173205;0.1;0;-40;-40;80;-17076;-17074;34278;-33.9292;-36.7566;76.3407;0.384615;0.358974;0.717949;0.63618;0.350436;-0.00854701;975.662;796.865;325.514;4.53225;2.1141;0.00219727;
1570.62;0.173205;0.1;0;-40;-40;80;-17498;-17500;35143;-39.5841;-33.9292;73.5133;0.307692;0.307692;0.307692;0.355077;0.205231;-0.102564;975.439;794.18;325.566;3.83566;3.12902;0.0518188;
1601.65;0.173205;0.1;0;-40;-40;80;-17935;-17912;35982;-39.5841;-36.7566;73.5133;0.128205;0.333333;0.538462;0.384667;0.358949;0.025641;975.662;791.048;325.514;4.97655;2.91893;-0.0519409;
1631.63;0.173205;0.1;0;-40;-40;80;-18158;-18135;36427;-36.7566;-39.5841;73.5133;0.205128;0.179487;0.384615;0.340282;0.179487;0;975.662;788.362;325.514;4.06599;2.79305;0;
