Time;1st motor set speed;2nd motor set speed;3rd motor set speed;1st motor position;2nd motor position;3rd motor position;1st motor velocity;2nd motor velocity;3rd motor velocity;1st motor current;2nd motor current;3rd motor current;
ms;rad/s;rad/s;rad/s;ticks;ticks;ticks;rad/s;rad/s;rad/s;A;A;A;
t;m1setvel;m2setvel;m3setvel;m1pos;m2pos;m3pos;m1vel;m2vel;m3vel;m1cur;m2cur;m3cur;
47553.4;-125;-125;-125;0;0;-42;-118.752;-115.925;-118.752;0.179487;0.282051;0.128205;
47583.2;-125;-125;-125;0;0;0;-127.235;-118.752;-124.407;0.179487;0.0769231;0.282051;
47613.5;-125;-125;-125;0;0;0;-118.752;-121.58;-118.752;0.205128;0.282051;0.0512821;
47644.5;-125;-125;-125;0;0;0;-124.407;-118.752;-115.925;0.25641;0.102564;0.153846;
47675.5;-125;-125;-125;0;0;0;-118.752;-118.752;-118.752;0.205128;0.282051;0.230769;
47707.3;-125;-125;-125;0;0;0;-118.752;-121.58;-118.752;0.307692;0.153846;0.358974;
47738.5;-125;-125;-125;0;0;0;-121.58;-118.752;-118.752;0.102564;0.128205;0.358974;
47768.6;-125;-125;-125;0;0;0;-118.752;-118.752;-118.752;0.358974;0.205128;0.205128;
47799.5;-125;-125;-125;0;-43;0;-115.925;-121.58;-115.925;0.153846;0.153846;0.205128;
47829.4;-125;-125;-125;0;0;0;-121.58;-118.752;-118.752;0.384615;0.179487;0.128205;
47860.1;-125;-125;-125;0;0;0;-118.752;-118.752;-118.752;0.153846;0.0769231;0.333333;
47891.2;-125;-125;-125;0;0;-42;-118.752;-118.752;-118.752;0.230769;0.333333;0.0769231;
47922.5;-125;-125;-125;0;0;0;-127.235;-118.752;-127.235;0.179487;0.0769231;0.358974;
47947.8;-125;-125;-125;0;0;0;-115.925;-118.752;-127.235;0.179487;0.230769;0.205128;
47979.1;-125;-125;-125;0;0;0;-118.752;-121.58;-118.752;0.230769;0.205128;0.25641;
48008.7;-125;-125;-125;0;0;0;-118.752;-118.752;-118.752;0.282051;0.179487;0.179487;
48039.5;-125;-125;-125;0;0;-41;-118.752;-115.925;-115.925;0.307692;0.358974;0.179487;
48070.2;-125;-125;-125;0;0;0;-118.752;-118.752;-118.752;0.179487;0.128205;0.128205;
48101.1;-125;-125;-125;0;-43;0;-118.752;-121.58;-118.752;0.358974;0.282051;0.102564;
48132.1;-125;-125;-125;0;0;0;-115.925;-121.58;-113.097;0.102564;0.0512821;0.153846;
48163.3;-125;-125;-125;0;0;0;-121.58;-127.235;-127.235;0.333333;0.358974;0.128205;
48194.4;-125;-125;-125;0;0;0;-118.752;-127.235;-118.752;0.128205;0.0512821;0.25641;
48225.3;-125;-125;-125;0;0;0;-118.752;-118.752;-127.235;0.179487;0.153846;0.025641;
48255.6;-125;-125;-125;0;0;0;-124.407;-118.752;-118.752;0.25641;0.153846;0.333333;
48285.8;-125;-125;-125;0;0;0;-118.752;-121.58;-127.235;0.282051;0.153846;0.102564;
48317.2;-125;-125;-125;0;0;0;-118.752;-118.752;-127.235;0.435897;0.333333;0.333333;
48348.8;-125;-125;-125;0;0;0;-118.752;-118.752;-124.407;0.153846;0.102564;0.282051;
48379.6;-125;-125;-125;0;0;0;-118.752;-118.752;-118.752;0.25641;0.25641;0.205128;
48410.8;-125;-125;-125;0;0;0;-118.752;-127.235;-115.925;0.0769231;0.128205;0.25641;
48442.1;-125;-125;-125;0;0;0;-118.752;-118.752;-121.58;0.333333;0.205128;0.128205;
48477.3;-125;-125;-125;-44;0;0;-124.407;-118.752;-118.752;0.153846;0.128205;0.153846;
48508;-125;-125;-125;0;0;-43;-118.752;-115.925;-121.58;0.102564;0.153846;0.230769;
48538;-125;-125;-125;0;0;0;-118.752;-118.752;-115.925;0.205128;0.0769231;0.25641;
48563.3;-125;-125;-125;0;-42;0;-118.752;-118.752;-118.752;0.333333;0.25641;0.205128;
48594.2;-125;-125;-125;0;0;0;-118.752;-121.58;-124.407;0.128205;0.205128;0.333333;
48625.1;-125;-125;-125;0;0;0;-118.752;-115.925;-118.752;0.307692;0.0512821;0.128205;
48656.2;-125;-125;-125;0;0;-42;-118.752;-115.925;-118.752;0.102564;0.205128;0.282051;
48687.5;-125;-125;-125;0;0;0;-115.925;-121.58;-118.752;0.384615;0.153846;0.179487;
48718.1;-125;-125;-125;0;-42;0;-115.925;-118.752;-121.58;0.307692;0.358974;0.384615;
48747.8;-125;-125;-125;0;0;0;-121.58;-127.235;-118.752;0.333333;0.153846;0.205128;
48777.9;-125;-125;-125;0;0;0;-127.235;-121.58;-124.407;0.128205;0.282051;0.205128;
48809.2;-125;-125;-125;0;0;0;-118.752;-118.752;-118.752;0.128205;0.0769231;0.128205;
48840.2;-125;-125;-125;0;0;0;-124.407;-127.235;-127.235;0.384615;0.282051;0.25641;
48871.1;-125;-125;-125;0;0;0;-127.235;-118.752;-127.235;0.205128;0.128205;0.179487;
48902.5;-125;-125;-125;0;0;0;-118.752;-118.752;-118.752;0.333333;0.128205;0.179487;
48933.6;-125;-125;-125;0;0;0;-118.752;-118.752;-124.407;0.179487;0.333333;0.307692;
48962.7;-125;-125;-125;0;0;0;-118.752;-115.925;-118.752;0.358974;0.153846;0.25641;
48992.7;-125;-125;-125;0;0;0;-118.752;-118.752;-127.235;0.153846;0.358974;0.333333;
49023.6;-125;-125;-125;0;0;0;-118.752;-118.752;-118.752;0.282051;0.128205;0.0769231;
49047;-125;-125;-125;0;0;0;-118.752;-118.752;-118.752;0.102564;0.333333;0.307692;
49078.5;-125;-125;-125;0;0;0;-118.752;-118.752;-115.925;0.128205;0.128205;0.153846;
49109.4;-125;-125;-125;-43;0;0;-121.58;-127.235;-115.925;0.102564;0.179487;0.153846;
49139.9;-125;-125;-125;0;0;0;-118.752;-118.752;-124.407;0.128205;0.307692;0.333333;
49171.4;-125;-125;-125;0;0;0;-118.752;-118.752;-124.407;0.230769;0.102564;0.153846;
49202.9;-125;-125;-125;0;0;-42;-121.58;-118.752;-118.752;0.102564;0.307692;0.410256;
49232.5;-125;-125;-125;0;0;0;-118.752;-118.752;-127.235;0.358974;0.128205;0.307692;
49262.2;-125;-125;-125;0;-43;0;-118.752;-121.58;-127.235;0.205128;0.205128;0.333333;
49293;0;0;0;0;0;0;-115.925;-127.235;-118.752;0.230769;0.128205;0.128205;
49324.5;0;0;0;0;0;0;-118.752;-127.235;-118.752;0.282051;0.0769231;0.128205;
49356.5;0;0;0;0;0;0;-118.752;-118.752;-115.925;0.102564;0.358974;0.179487;
49388;0;0;0;0;0;0;-118.752;-118.752;-118.752;0.435897;0.102564;0.179487;
49418.3;0;0;0;0;0;0;0;-2.82743;-2.82743;0.0512821;0;0.153846;
49448.7;0;0;0;0;0;0;2.82743;-2.82743;0;0;0.025641;0;
49480.3;0;0;0;0;0;0;0;0;0;0;0;0;
49512.7;0;0;0;0;0;0;0;0;0;0.0512821;0;0;
49543.7;0;0;0;0;0;0;0;0;0;0.0512821;0;0;
49575;0;0;0;0;0;0;0;0;0;0.025641;0;0;
49606.1;0;0;0;0;0;0;0;0;0;0;0;0;
49637.2;0;0;0;0;0;0;0;0;0;0;0;0;
49667.9;0;0;0;0;0;0;0;0;0;0;0;0;
49698.3;0;0;0;0;0;0;0;0;0;0;0;0;
49729.1;0;0;0;0;0;0;0;0;0;0;0;0;
49759.7;0;0;0;0;0;0;0;0;0;0;0;0;
49790.5;0;0;0;0;0;0;0;0;0;0;0;0.025641;
49821.8;0;0;0;0;0;0;0;0;0;0;0;0;
49846.8;0;0;0;0;0;0;0;0;0;0;0;0;
49876.9;0;0;0;0;0;0;0;0;0;0;0;0;
49907.9;0;0;0;0;0;0;0;0;0;0;0;0;
49938.4;0;0;0;0;0;0;0;0;0;0;0;0;
49969.8;0;0;0;0;0;0;0;0;0;0;0;0;
50001.5;0;0;0;0;0;0;0;0;0;0;0;0;
50033.1;0;0;0;0;0;0;0;0;0;0;0;0;
50063.4;0;0;0;0;0;0;0;0;0;0;0;0;
50093.7;0;0;0;0;0;0;0;0;0;0;0;0;
50124.5;0;0;0;0;0;0;0;0;0;0;0;0;
50155;0;0;0;0;0;0;0;0;0;0;0;0;
50186.1;0;0;0;0;0;0;0;0;0;0;0;0;
50216.7;0;0;0;0;0;0;0;0;0;0;0;0;
50247.8;0;0;0;0;0;0;0;0;0;0;0;0;
50279;0;0;0;0;0;0;0;0;0;0;0;0;
50309.9;150;150;150;0;0;0;0;0;0;0;0;0;
50341.1;150;150;150;0;0;0;0;0;0;0;0;0;
50371.5;150;150;150;0;0;0;0;0;0;0;0;0;
50402;150;150;150;0;0;0;155.509;149.854;149.854;0.0512821;0.205128;0.358974;
50433.1;150;150;150;0;0;0;152.681;144.199;138.544;0.230769;0.307692;0.179487;
50464.4;150;150;150;0;0;0;141.372;155.509;152.681;0.230769;0.282051;0.333333;
50494.9;150;150;150;0;0;0;144.199;141.372;144.199;0.179487;0.0512821;0.102564;
50527.2;150;150;150;0;0;0;141.372;144.199;141.372;0.358974;0.205128;0.282051;
50557.8;150;150;150;0;0;0;144.199;144.199;144.199;0.153846;0.179487;0.179487;
50588.7;150;150;150;0;0;0;144.199;144.199;141.372;0.25641;0.333333;0.205128;
50619.1;150;150;150;0;0;0;141.372;144.199;141.372;0.102564;0.0769231;0.205128;
50650.5;150;150;150;0;0;0;144.199;155.509;152.681;0.410256;0.307692;0.205128;
50681;150;150;150;0;0;0;141.372;144.199;149.854;0.179487;0.153846;0.333333;
50712;150;150;150;0;0;0;141.372;144.199;144.199;0.230769;0.230769;0.282051;
50742.4;150;150;150;0;0;0;144.199;141.372;149.854;0.102564;0.128205;0.153846;
50772.8;150;150;150;0;0;53;149.854;149.854;149.854;0.128205;0.307692;0.333333;
50803.8;150;150;150;0;0;0;141.372;138.544;141.372;0.358974;0.128205;0.358974;
50835;150;150;150;0;0;0;144.199;144.199;152.681;0.230769;0.282051;0.282051;
50865.3;150;150;150;0;0;0;141.372;147.027;141.372;0.307692;0.205128;0.153846;
50896.4;150;150;150;0;0;0;144.199;141.372;141.372;0.102564;0.179487;0.0769231;
50927.9;150;150;150;0;0;0;144.199;144.199;144.199;0.333333;0.230769;0.333333;
50958.1;150;150;150;0;0;0;147.027;147.027;147.027;0.282051;0.179487;0.102564;
50990.2;150;150;150;0;0;0;144.199;158.336;152.681;0.307692;0.282051;0.307692;
51021;150;150;150;0;0;0;144.199;141.372;144.199;0.153846;0.0769231;0.179487;
51050.9;150;150;150;0;0;0;144.199;138.544;144.199;0.410256;0.25641;0.307692;
51080.7;150;150;150;0;0;0;141.372;144.199;149.854;0.128205;0.128205;0.025641;
51111.6;150;150;150;0;0;51;144.199;138.544;144.199;0.358974;0.205128;0.153846;
51141.5;150;150;150;0;0;0;141.372;144.199;144.199;0.179487;0.179487;0.0769231;
51173.3;150;150;150;0;0;0;138.544;155.509;152.681;0.358974;0.205128;0.333333;
51203.9;150;150;150;0;0;0;144.199;149.854;144.199;0.179487;0.333333;0.102564;
51234.7;150;150;150;0;0;0;147.027;147.027;144.199;0.025641;0.25641;0.358974;
51265.6;150;150;150;0;0;50;144.199;141.372;141.372;0.358974;0.333333;0.230769;
51296.3;150;150;150;0;0;0;152.681;144.199;152.681;0.153846;0.0769231;0.282051;
51326.4;150;150;150;0;0;0;141.372;141.372;141.372;0.282051;0.25641;0.179487;
51357.1;150;150;150;0;0;0;147.027;147.027;144.199;0.205128;0.102564;0.205128;
51387.8;150;150;150;0;0;0;141.372;141.372;144.199;0.435897;0.205128;0.205128;
51418.1;150;150;150;0;0;0;144.199;138.544;144.199;0.205128;0.102564;0.153846;
51448.9;150;150;150;0;0;0;141.372;144.199;152.681;0.282051;0.307692;0.153846;
51480.6;150;150;150;0;0;0;155.509;141.372;144.199;0.179487;0.153846;0.0512821;
51511.2;150;150;150;0;0;0;144.199;144.199;141.372;0.230769;0.153846;0.333333;
51541.1;150;150;150;0;0;0;138.544;144.199;144.199;0.128205;0.179487;0.282051;
51571.7;150;150;150;0;0;0;155.509;155.509;152.681;0.25641;0.179487;0.384615;
51603.6;150;150;150;0;0;0;144.199;144.199;144.199;0.25641;0.307692;0.153846;
51635.6;150;150;150;0;0;0;141.372;141.372;144.199;0.333333;0.128205;0.333333;
51667.9;150;150;150;0;0;0;141.372;144.199;144.199;0.0769231;0.333333;0.0769231;
51699.1;150;150;150;0;0;0;147.027;144.199;144.199;0.102564;0.025641;0.358974;
51730.4;150;150;150;0;0;0;152.681;144.199;147.027;0.25641;0.230769;0.179487;
51761;150;150;150;0;0;52;144.199;147.027;147.027;0.307692;0.0769231;0.307692;
51790.9;150;150;150;0;0;0;141.372;141.372;152.681;0.358974;0.128205;0.282051;
51821.3;150;150;150;0;0;0;144.199;144.199;141.372;0.0512821;0.179487;0.205128;
51852.8;150;150;150;0;0;0;141.372;141.372;141.372;0.307692;0.358974;0.25641;
51883.4;150;150;150;0;0;0;144.199;141.372;147.027;0.179487;0.128205;0.0512821;
51914.3;150;150;150;0;0;0;141.372;141.372;147.027;0.307692;0.0769231;0.25641;
51946;150;150;150;0;0;0;144.199;141.372;152.681;0.179487;0.128205;0.179487;
51977.5;150;150;150;0;0;0;144.199;152.681;144.199;0.307692;0.179487;0.179487;
52007.6;150;150;150;0;0;0;138.544;141.372;144.199;0.230769;0.230769;0.205128;
52038.2;150;150;150;0;0;0;141.372;144.199;141.372;0.179487;0.153846;0.307692;
52069;150;150;150;0;0;0;144.199;141.372;138.544;0.128205;0.282051;0.307692;
52099.6;150;150;150;0;0;53;152.681;138.544;149.854;0.358974;0.025641;0.282051;
52130.3;150;150;150;0;0;0;144.199;144.199;144.199;0.25641;0.307692;0.102564;
52161.1;150;150;150;0;0;0;144.199;141.372;152.681;0.153846;0.128205;0.435897;
52192.3;150;150;150;0;0;0;144.199;155.509;144.199;0.461538;0.410256;0.128205;
52223.4;150;150;150;0;0;0;141.372;141.372;152.681;0.282051;0.205128;0.282051;
52253.1;150;150;150;0;0;0;152.681;141.372;144.199;0.435897;0.230769;0.0769231;
52284.2;150;150;150;0;0;0;155.509;147.027;141.372;0.153846;0.333333;0.205128;
52314.6;150;150;150;0;0;0;144.199;144.199;152.681;0.333333;0.230769;0.384615;
52345.8;150;150;150;0;0;0;155.509;144.199;147.027;0.179487;0.307692;0.179487;
52377.7;150;150;150;0;0;0;138.544;141.372;141.372;0.179487;0.0769231;0.282051;
52409.3;150;150;150;0;0;0;144.199;141.372;147.027;0.179487;0.333333;0.128205;
52440;150;150;150;0;0;0;147.027;144.199;141.372;0.205128;0.025641;0.307692;
52470.1;150;150;150;0;0;0;147.027;141.372;144.199;0.205128;0.333333;0.230769;
52500.1;150;150;150;0;0;0;144.199;141.372;141.372;0.25641;0.0769231;0.282051;
52530.9;150;150;150;0;0;0;138.544;141.372;141.372;0.282051;0.128205;0.153846;
52561.3;150;150;150;0;51;0;141.372;144.199;144.199;0.384615;0.153846;0.205128;
52592.3;150;150;150;0;0;0;144.199;147.027;144.199;0.153846;0.25641;0.179487;
52622.8;150;150;150;0;0;0;141.372;141.372;144.199;0.179487;0.25641;0.358974;
52654.7;150;150;150;0;0;0;144.199;144.199;144.199;0.282051;0.153846;0.153846;
52685.6;150;150;150;0;0;0;144.199;144.199;141.372;0.0769231;0.179487;0.410256;
52716.5;150;150;150;0;0;0;147.027;144.199;144.199;0.435897;0.179487;0.128205;
52748.3;150;150;150;0;0;0;144.199;141.372;141.372;0.179487;0.102564;0.25641;
52778.6;150;150;150;0;0;0;144.199;141.372;141.372;0.512821;0.153846;0.153846;
52809.5;150;150;150;0;0;0;152.681;144.199;141.372;0.0769231;0.307692;0.25641;
52840.7;150;150;150;0;0;0;138.544;138.544;141.372;0.179487;0.128205;0.205128;
52871.9;150;150;150;0;0;0;141.372;144.199;141.372;0.102564;0.333333;0.25641;
52902.2;150;150;150;0;0;0;144.199;147.027;155.509;0.282051;0.102564;0.102564;
52932.2;150;150;150;0;0;0;155.509;141.372;141.372;0.410256;0.307692;0.205128;
52963.5;150;150;150;0;0;0;144.199;141.372;141.372;0.358974;0.0512821;0.102564;
52993.5;150;150;150;0;0;50;141.372;141.372;141.372;0.0769231;0.230769;0.128205;
53024.3;150;150;150;0;0;0;155.509;144.199;149.854;0.282051;0.307692;0.358974;
53055.1;150;150;150;0;0;0;144.199;138.544;141.372;0.179487;0.307692;0.25641;
53086;150;150;150;0;0;0;141.372;144.199;141.372;0.128205;0.153846;0.0769231;
53116.3;150;150;150;0;0;0;144.199;144.199;152.681;0.230769;0.153846;0.179487;
53146.5;150;150;150;0;0;50;144.199;144.199;141.372;0.205128;0.0512821;0.128205;
53176.9;150;150;150;0;0;0;144.199;144.199;155.509;0.410256;0.153846;0.230769;
53206.6;150;150;150;0;0;0;144.199;144.199;152.681;0.153846;0.333333;0.384615;
53236.2;150;150;150;0;0;0;141.372;152.681;141.372;0.102564;0.179487;0.205128;
53267.3;150;150;150;0;0;0;155.509;155.509;144.199;0.230769;0.230769;0.358974;
53299;150;150;150;0;0;0;141.372;141.372;155.509;0.282051;0.128205;0.128205;
53329.6;150;150;150;0;0;0;144.199;144.199;144.199;0.179487;0.282051;0.358974;
53360.5;150;150;150;0;0;0;144.199;138.544;152.681;0.205128;0.0512821;0.102564;
53390.9;150;150;150;0;51;0;141.372;144.199;144.199;0.307692;0.230769;0.282051;
53422.4;150;150;150;0;0;0;144.199;144.199;141.372;0.128205;0.230769;0.230769;
53453.2;150;150;150;50;0;0;141.372;141.372;141.372;0.102564;0.179487;0.282051;
53484;150;150;150;0;0;0;144.199;141.372;141.372;0.179487;0.205128;0.230769;
53515.7;150;150;150;0;0;0;149.854;141.372;147.027;0.307692;0.0512821;0.0769231;
53546.4;150;150;150;0;0;0;141.372;141.372;147.027;0.153846;0.307692;0.102564;
53577.9;150;150;150;0;0;0;141.372;147.027;144.199;0.230769;0.153846;0.230769;
53609.1;150;150;150;0;0;0;144.199;141.372;141.372;0.205128;0.282051;0.179487;
53640.2;150;150;150;0;0;0;144.199;147.027;144.199;0.384615;0.153846;0.102564;
53671;150;150;150;0;0;0;155.509;144.199;147.027;0.153846;0.307692;0.282051;
53701;150;150;150;0;0;0;144.199;144.199;149.854;0.461538;0.179487;0.0769231;
53732.5;150;150;150;0;0;0;141.372;144.199;147.027;0.230769;0.128205;0.307692;
53763.7;150;150;150;0;0;0;149.854;144.199;155.509;0.282051;0.128205;0.205128;
53795.6;150;150;150;0;0;0;141.372;155.509;149.854;0.0512821;0.128205;0.487179;
53827;150;150;150;0;0;0;144.199;141.372;147.027;0.179487;0.307692;0.0769231;
53856.8;150;150;150;0;0;0;144.199;147.027;152.681;0.025641;0.25641;0.282051;
53887.5;150;150;150;0;0;0;144.199;141.372;141.372;0.282051;0.230769;0.153846;
53917.8;150;150;150;0;0;0;138.544;144.199;144.199;0.102564;0.205128;0.230769;
53948.8;150;150;150;0;0;0;147.027;144.199;155.509;0.410256;0.102564;0.230769;
53979.6;150;150;150;0;0;0;144.199;144.199;144.199;0.153846;0.179487;0.25641;
54010.6;150;150;150;0;0;0;155.509;144.199;138.544;0.282051;0.358974;0.128205;
54041.3;150;150;150;0;0;0;144.199;138.544;144.199;0.384615;0.0769231;0.282051;
54073.1;150;150;150;0;0;0;141.372;141.372;141.372;0.205128;0.307692;0.128205;
54103.1;150;150;150;0;0;0;144.199;144.199;141.372;0.307692;0.0769231;0.205128;
54133.4;150;150;150;0;0;0;138.544;144.199;144.199;0.0512821;0.205128;0.230769;
54163.8;150;150;150;0;0;0;141.372;144.199;144.199;0.333333;0.179487;0.102564;
54194;150;150;150;0;0;0;144.199;144.199;152.681;0.153846;0.0769231;0.25641;
54225.6;150;150;150;0;0;0;141.372;149.854;138.544;0.230769;0.307692;0.0769231;
54256.8;150;150;150;0;0;0;144.199;155.509;144.199;0.153846;0.153846;0.333333;
54287.3;150;150;150;0;0;0;141.372;152.681;141.372;0.128205;0.410256;0.0512821;
54317.3;0;0;0;0;0;0;152.681;144.199;138.544;0.25641;0.128205;0.358974;
54348.3;0;0;0;0;0;0;147.027;141.372;144.199;0.25641;0.205128;0.282051;
54378.7;0;0;0;0;51;0;141.372;144.199;141.372;0.282051;0.128205;0.179487;
54409.2;0;0;0;0;0;0;141.372;155.509;141.372;0.0769231;0.25641;0.282051;
54443.7;0;0;0;0;0;0;144.199;155.509;152.681;0.179487;0.153846;0.333333;
54474.8;0;0;0;0;0;0;0;0;2.82743;0;0;0.0769231;
54504.7;0;0;0;0;0;0;0;0;0;0;0;0;
54535.6;0;0;0;0;0;0;0;0;0;0;0;0;
54566.6;0;0;0;0;0;0;0;0;0;0;0;0;
54596.2;0;0;0;0;0;0;0;0;0;0;0;0;
54626.4;0;0;0;0;0;0;0;0;0;0;0;0;
54658;0;0;0;0;0;0;0;0;0;0;0;0;
54689.1;0;0;0;0;0;0;0;0;0;0;0;0;
54719.7;0;0;0;0;0;0;0;0;0;0;0;0;
54750.4;0;0;0;0;0;0;0;0;0;0;0;0;
54781.8;0;0;0;0;0;0;0;0;0;0;0;0;
54813.2;0;0;0;0;0;0;0;0;0;0;0;0;
54843.4;0;0;0;0;0;0;0;0;0;0;0;0;
54874;0;0;0;0;0;0;0;0;0;0;0;0;
54904.8;0;0;0;0;0;0;0;0;0;0;0;0;
54935.9;0;0;0;0;0;0;0;0;0;0;0;0;
54967.4;0;0;0;0;0;0;0;0;0;0;0;0;
54999.5;0;0;0;0;0;0;0;0;0;0;0;0;
55030.9;0;0;0;0;0;0;0;0;0;0;0;0;
55061.1;0;0;0;0;0;0;0;0;0;0;0;0;
55091.8;0;0;0;0;0;0;0;0;0;0;0;0;
55121.5;0;0;0;0;0;0;0;0;0;0;0;0;
55152.2;0;0;0;0;0;0;0;0;0;0;0;0;
55183.5;0;0;0;0;0;0;0;0;0;0;0;0;
55215.1;0;0;0;0;0;0;0;0;0;0;0;0;
55245.7;0;0;0;0;0;0;0;0;0;0;0;0;
55277.3;0;0;0;0;0;0;0;0;0;0;0;0;
55307.2;0;0;0;0;0;0;0;0;0;0;0;0;
55337.7;-150;-150;-150;0;0;0;0;0;0;0;0;0;
55367.7;-150;-150;-150;0;0;0;0;0;0;0;0;0;
55398.7;-150;-150;-150;0;0;0;0;0;0;0;0;0;
55427.7;-150;-150;-150;0;0;0;-138.544;-141.372;-149.854;0.0769231;0.179487;0.128205;
55459;-150;-150;-150;0;0;0;-144.199;-149.854;-141.372;0.384615;0.358974;0.153846;
55490;-150;-150;-150;0;0;0;-144.199;-144.199;-155.509;0.102564;0.0512821;0.205128;
55520.9;-150;-150;-150;0;0;0;-141.372;-149.854;-144.199;0.179487;0.0769231;0.179487;
55550.9;-150;-150;-150;0;0;0;-144.199;-144.199;-141.372;0.0769231;0.128205;0.282051;
55580.9;-150;-150;-150;0;0;0;-144.199;-155.509;-152.681;0.358974;0.230769;0.230769;
55611.4;-150;-150;-150;0;-51;0;-144.199;-144.199;-144.199;0.230769;0.205128;0.333333;
55643.1;-150;-150;-150;0;0;0;-141.372;-144.199;-144.199;0.358974;0.282051;0.153846;
55674;-150;-150;-150;-52;0;0;-147.027;-141.372;-141.372;0.179487;0.128205;0.282051;
55704.5;-150;-150;-150;0;0;0;-144.199;-144.199;-141.372;0.282051;0.230769;0.102564;
55735.4;-150;-150;-150;0;0;0;-141.372;-144.199;-141.372;0.153846;0.179487;0.205128;
55765.8;-150;-150;-150;0;0;0;-141.372;-141.372;-144.199;0.307692;0.282051;0.205128;
55793;-150;-150;-150;0;0;0;-149.854;-147.027;-141.372;0.153846;0.25641;0.333333;
55823;-150;-150;-150;-50;0;0;-141.372;-144.199;-144.199;0.307692;0.205128;0.25641;
55853.9;-150;-150;-150;0;0;0;-141.372;-144.199;-141.372;0.0769231;0.128205;0.25641;
55884.4;-150;-150;-150;0;0;0;-149.854;-147.027;-141.372;0.307692;0.0769231;0.0512821;
55916.1;-150;-150;-150;0;0;0;-144.199;-141.372;-138.544;0.128205;0.282051;0.102564;
55943;-150;-150;-150;0;0;0;-141.372;-141.372;-144.199;0.307692;0.205128;0.0769231;
55974.3;-150;-150;-150;0;0;0;-141.372;-144.199;-144.199;0.282051;0.25641;0.102564;
56004.7;-150;-150;-150;0;0;0;-141.372;-152.681;-144.199;0.179487;0.128205;0.0769231;
56042.5;-150;-150;-150;0;0;0;-144.199;-152.681;-152.681;0.333333;0.205128;0.282051;
56073.5;-150;-150;-150;0;0;0;-152.681;-144.199;-141.372;0.282051;0.0769231;0.179487;
56104.7;-150;-150;-150;0;0;0;-144.199;-155.509;-135.717;0.179487;0.333333;0.128205;
56142.6;-150;-150;-150;0;0;0;-144.199;-141.372;-144.199;0.153846;0.333333;0.307692;
56173.5;-150;-150;-150;0;0;0;-144.199;-144.199;-144.199;0.358974;0.128205;0.128205;
56204.7;-150;-150;-150;0;0;0;-141.372;-144.199;-141.372;0.179487;0.307692;0.205128;
56235.8;-150;-150;-150;0;0;0;-144.199;-144.199;-149.854;0.230769;0.0769231;0.025641;
56266.1;-150;-150;-150;0;0;0;-144.199;-144.199;-141.372;0.179487;0.333333;0.307692;
56297.3;-150;-150;-150;0;0;0;-152.681;-155.509;-144.199;0.307692;0.230769;0.25641;
56327.1;-150;-150;-150;0;0;0;-141.372;-141.372;-141.372;0.102564;0.282051;0.358974;
56356.7;-150;-150;-150;-50;0;0;-141.372;-144.199;-155.509;0.358974;0.0769231;0.205128;
56387.4;-150;-150;-150;0;0;0;-144.199;-144.199;-144.199;0.0769231;0.25641;0.179487;
56417.7;-150;-150;-150;0;0;0;-141.372;-144.199;-147.027;0.333333;0.0769231;0.153846;
56449.5;-150;-150;-150;0;0;-53;-144.199;-141.372;-149.854;0.0769231;0.282051;0.333333;
56480.7;-150;-150;-150;0;0;0;-144.199;-141.372;-144.199;0.307692;0.179487;0.128205;
56511.4;-150;-150;-150;0;0;0;-141.372;-141.372;-141.372;0.128205;0.333333;0.307692;
56542.1;-150;-150;-150;0;0;0;-144.199;-155.509;-141.372;0.307692;0.230769;0.102564;
56573;-150;-150;-150;0;0;0;-144.199;-152.681;-141.372;0.179487;0.128205;0.230769;
56604.9;-150;-150;-150;0;0;0;-141.372;-144.199;-144.199;0.282051;0.153846;0.102564;
56636.3;-150;-150;-150;0;0;0;-141.372;-147.027;-149.854;0.102564;0.230769;0.230769;
56667.8;-150;-150;-150;0;0;0;-144.199;-152.681;-141.372;0.230769;0.179487;0.102564;
56698.5;-150;-150;-150;0;0;0;-141.372;-147.027;-152.681;0.307692;0.153846;0.205128;
56729.6;-150;-150;-150;0;0;0;-152.681;-144.199;-144.199;0.358974;0.128205;0.0769231;
56760.5;-150;-150;-150;0;0;0;-144.199;-144.199;-144.199;0.307692;0.230769;0.333333;
56792.7;-150;-150;-150;0;0;0;-144.199;-141.372;-147.027;0.153846;0.25641;0.179487;
56824.3;-150;-150;-150;0;0;0;-144.199;-147.027;-152.681;0.153846;0.179487;0.358974;
56855.1;-150;-150;-150;0;0;0;-141.372;-144.199;-144.199;0.25641;0.205128;0.205128;
56886.4;-150;-150;-150;0;0;0;-144.199;-144.199;-144.199;0.333333;0.0769231;0.333333;
56917.5;-150;-150;-150;0;0;0;-147.027;-147.027;-141.372;0.153846;0.307692;0.179487;
56948.8;-150;-150;-150;0;0;-52;-141.372;-144.199;-147.027;0.25641;0.128205;0.205128;
56976.9;-150;-150;-150;0;0;0;-144.199;-147.027;-141.372;0.205128;0.205128;0.0512821;
57006.6;-150;-150;-150;0;0;0;-141.372;-141.372;-141.372;0.153846;0.179487;0.282051;
57038.3;-150;-150;-150;0;0;0;-144.199;-141.372;-141.372;0.307692;0.384615;0.153846;
57068.6;-150;-150;-150;0;0;0;-141.372;-141.372;-152.681;0.25641;0.0512821;0.282051;
