Time;1st motor set speed;2nd motor set speed;3rd motor set speed;1st motor position;2nd motor position;3rd motor position;1st motor velocity;2nd motor velocity;3rd motor velocity;1st motor current;2nd motor current;3rd motor current;
ms;rad/s;rad/s;rad/s;ticks;ticks;ticks;rad/s;rad/s;rad/s;A;A;A;
t;m1setvel;m2setvel;m3setvel;m1pos;m2pos;m3pos;m1vel;m2vel;m3vel;m1cur;m2cur;m3cur;
43844.5;125;125;125;0;0;0;127.235;132.889;121.58;0.205128;0.153846;0.461538;
43875.7;125;125;125;0;0;0;124.407;127.235;121.58;0.564103;0.282051;0.153846;
43905.8;125;125;125;0;0;0;127.235;121.58;121.58;0.282051;0.179487;0.025641;
43935.9;125;125;125;0;0;0;118.752;124.407;118.752;0.0512821;0.230769;0.205128;
43966.8;125;125;125;0;0;0;121.58;121.58;132.889;0.384615;0.282051;0.25641;
43997.4;125;125;125;0;0;0;132.889;121.58;118.752;0.307692;0.128205;0.102564;
44026.9;125;125;125;0;0;0;118.752;124.407;121.58;0.0769231;0.128205;0.179487;
44057.1;125;125;125;0;0;0;121.58;118.752;121.58;0.205128;0.102564;0.358974;
44087.8;125;125;125;0;0;0;124.407;121.58;121.58;0.25641;0.25641;0.307692;
44119.1;125;125;125;0;0;0;118.752;121.58;118.752;0.179487;0.179487;0.102564;
44149.3;125;125;125;0;0;0;121.58;124.407;113.097;0.282051;0.205128;0.282051;
44180.6;125;125;125;0;0;0;121.58;121.58;121.58;0.333333;0.384615;0.205128;
44211.6;0;0;0;0;0;0;121.58;115.925;124.407;0.102564;0.179487;0.282051;
44242.3;0;0;0;0;0;0;121.58;121.58;118.752;0.205128;0.0512821;0.0512821;
44273.2;0;0;0;0;0;0;118.752;121.58;121.58;0.205128;0.282051;0.307692;
44303.6;0;0;0;0;0;0;121.58;124.407;118.752;0.153846;0.153846;0.128205;
44334.1;0;0;0;0;0;0;115.925;121.58;130.062;0.0769231;0.230769;0.282051;
44365;0;0;0;0;0;0;-2.82743;-2.82743;-5.65487;0.102564;0.153846;0.153846;
44395.2;0;0;0;0;0;0;0;0;2.82743;0.025641;0.025641;0.0512821;
44425.5;0;0;0;0;0;0;0;0;2.82743;0;0;0.0769231;
44457.6;0;0;0;0;0;0;0;0;0;0;0;0.0769231;
44488.2;0;0;0;0;0;0;0;0;0;0;0;0.102564;
44519.1;0;0;0;0;0;0;0;0;0;0;0;0.0512821;
44550.4;0;0;0;0;0;0;0;0;0;0;0;0;
44581.3;0;0;0;0;0;0;0;0;0;0;0;0;
44612.4;0;0;0;0;0;0;0;0;0;0;0;0;
44643.1;0;0;0;0;0;0;0;0;0;0;0;0;
44674.2;0;0;0;0;0;0;0;0;0;0;0;0;
44706;0;0;0;0;0;0;0;0;0;0;0;0;
44736.1;0;0;0;0;0;0;0;0;0;0;0;0;
44765.8;0;0;0;0;0;0;0;0;0;0;0;0;
44796.3;0;0;0;0;0;0;0;0;0;0;0;0;
44826.4;0;0;0;0;0;0;0;0;0;0;0;0;
44856.5;0;0;0;0;0;0;0;0;0;0;0;0;
44886.5;0;0;0;0;0;0;0;0;0;0;0;0;
44916.4;0;0;0;0;0;0;0;0;0;0;0;0;
44946.9;0;0;0;0;0;0;0;0;0;0;0;0;
44977.4;0;0;0;0;0;0;0;0;0;0;0;0;
45007.5;0;0;0;0;0;0;0;0;0;0;0;0;
45037.7;0;0;0;0;0;0;0;0;0;0;0;0;
45069.4;0;0;0;0;0;0;0;0;0;0;0;0;
45100.7;0;0;0;0;0;0;0;0;0;0;0;0;
45131.3;0;0;0;0;0;0;0;0;0;0;0;0;
45161.2;0;0;0;0;0;0;0;0;0;0;0;0;
45191.6;0;0;0;0;0;0;0;0;0;0;0;0;
45221.7;-125;-125;-125;0;0;0;0;0;0;0;0;0;
45252.6;-125;-125;-125;0;0;0;0;0;0;0;0;0;
45284.5;-125;-125;-125;0;0;0;0;0;0;0;0;0;
45315.6;-125;-125;-125;0;0;0;0;0;0;0;0;0;
45346;-125;-125;-125;0;0;0;0;0;0;0;0;0;
45376.2;-125;-125;-125;0;0;0;-130.062;-132.889;-130.062;0.384615;0.0769231;0.435897;
45407.2;-125;-125;-125;0;0;0;-121.58;-127.235;-121.58;0.179487;0.153846;0.025641;
45438.2;-125;-125;-125;0;0;0;-121.58;-121.58;-118.752;0.128205;0.0512821;0.307692;
45467.8;-125;-125;-125;0;0;0;-121.58;-121.58;-118.752;0.358974;0.25641;0.333333;
45498.3;-125;-125;-125;0;0;0;-118.752;-118.752;-115.925;0.0769231;0.025641;0.0512821;
45529.2;-125;-125;-125;0;0;0;-124.407;-121.58;-118.752;0.282051;0.0769231;0.205128;
45561;-125;-125;-125;0;0;0;-121.58;-124.407;-121.58;0.358974;0.384615;0.333333;
45591;-125;-125;-125;0;0;0;-121.58;-121.58;-121.58;0.102564;0.102564;0.25641;
45621.7;-125;-125;-125;0;0;0;-121.58;-121.58;-127.235;0.25641;0.025641;0.025641;
45652.2;-125;-125;-125;0;0;0;-118.752;-121.58;-118.752;0.358974;0.307692;0.384615;
45682.6;-125;-125;-125;0;0;0;-115.925;-127.235;-121.58;0.0769231;0.179487;0.153846;
45712.7;-125;-125;-125;0;0;0;-127.235;-124.407;-121.58;0.0512821;0.0512821;0.179487;
45743.5;-125;-125;-125;0;0;0;-124.407;-121.58;-130.062;0.410256;0.307692;0.25641;
45774.6;-125;-125;-125;0;0;0;-115.925;-121.58;-121.58;0.0512821;0.205128;0.0512821;
45805.6;-125;-125;-125;0;0;0;-121.58;-121.58;-124.407;0.0769231;0.102564;0.307692;
45835.5;-125;-125;-125;0;0;0;-118.752;-124.407;-121.58;0.410256;0.205128;0.333333;
45865.3;-125;-125;-125;0;0;0;-127.235;-118.752;-121.58;0.025641;0.333333;0.153846;
45896.9;-125;-125;-125;0;0;0;-124.407;-121.58;-130.062;0.358974;0.128205;0.410256;
45926.8;-125;-125;-125;0;0;0;-121.58;-127.235;-124.407;0.384615;0.230769;0.307692;
45958;-125;-125;-125;0;0;0;-121.58;-121.58;-121.58;0.102564;0.230769;0.025641;
45988.4;-125;-125;-125;0;0;0;-121.58;-121.58;-118.752;0.128205;0.102564;0.153846;
46018.6;-125;-125;-125;0;0;0;-121.58;-121.58;-121.58;0.205128;0.205128;0.282051;
46049.2;-125;-125;-125;0;0;0;-121.58;-121.58;-121.58;0.153846;0.25641;0.102564;
46079.9;-125;-125;-125;0;0;0;-124.407;-121.58;-130.062;0.230769;0.102564;0.179487;
46110.2;-125;-125;-125;0;0;0;-121.58;-121.58;-124.407;0.205128;0.128205;0.358974;
46140.8;-125;-125;-125;0;0;0;-127.235;-121.58;-118.752;0.102564;0.205128;0.205128;
46171.7;-125;-125;-125;0;0;0;-121.58;-121.58;-115.925;0.128205;0.025641;0.153846;
46202.3;-125;-125;-125;0;0;0;-121.58;-121.58;-130.062;0.205128;0.282051;0.230769;
46232.6;-125;-125;-125;0;0;0;-121.58;-132.889;-124.407;0.282051;0.25641;0.25641;
46263.4;-125;-125;-125;0;0;-45;-132.889;-121.58;-127.235;0.25641;0.153846;0.025641;
46294.7;-125;-125;-125;0;0;0;-121.58;-121.58;-130.062;0.230769;0.102564;0.179487;
46325.6;-125;-125;-125;0;0;0;-115.925;-121.58;-124.407;0.384615;0.333333;0.179487;
46355.6;-125;-125;-125;0;0;0;-121.58;-121.58;-121.58;0.0769231;0.128205;0.128205;
46386.1;-125;-125;-125;0;0;0;-118.752;-124.407;-130.062;0.179487;0.128205;0.153846;
46416;-125;-125;-125;0;0;-43;-130.062;-121.58;-121.58;0.410256;0.230769;0.282051;
46446.3;-125;-125;-125;0;0;0;-121.58;-121.58;-121.58;0.179487;0.282051;0.179487;
46477.3;-125;-125;-125;0;0;0;-115.925;-121.58;-118.752;0.0769231;0.153846;0.128205;
46509.2;-125;-125;-125;0;0;0;-130.062;-124.407;-121.58;0.333333;0.153846;0.25641;
46540.2;-125;-125;-125;0;0;0;-121.58;-121.58;-121.58;0.153846;0.384615;0.0769231;
46570.1;-125;-125;-125;0;0;0;-121.58;-121.58;-124.407;0.102564;0.0769231;0.282051;
46600.2;-125;-125;-125;0;0;0;-132.889;-121.58;-124.407;0.384615;0.153846;0.25641;
46630.2;-125;-125;-125;0;0;0;-124.407;-121.58;-127.235;0.179487;0.205128;0.0769231;
46660.2;-125;-125;-125;0;0;0;-121.58;-124.407;-121.58;0.230769;0.179487;0.205128;
46690.2;-125;-125;-125;0;0;0;-130.062;-121.58;-121.58;0.282051;0.205128;0.282051;
46720.2;-125;-125;-125;0;0;0;-118.752;-127.235;-118.752;0.25641;0.333333;0.205128;
46751.2;-125;-125;-125;0;0;0;-132.889;-124.407;-118.752;0.25641;0.128205;0.0769231;
46783.2;-125;-125;-125;0;0;0;-124.407;-121.58;-121.58;0.384615;0.025641;0.410256;
46815.2;-125;-125;-125;0;0;0;-121.58;-121.58;-121.58;0.179487;0.410256;0.153846;
46845.2;-125;-125;-125;0;0;0;-118.752;-118.752;-121.58;0.179487;0.0769231;0.435897;
46875.2;-125;-125;-125;0;0;0;-115.925;-121.58;-121.58;0.333333;0.102564;0.358974;
46905.2;-125;-125;-125;0;0;0;-127.235;-121.58;-118.752;0.025641;0.230769;0.102564;
46935.2;-125;-125;-125;0;0;0;-118.752;-115.925;-132.889;0.102564;0.025641;0.153846;
46965.2;-125;-125;-125;0;0;0;-124.407;-124.407;-115.925;0.25641;0.128205;0.358974;
46997.2;-125;-125;-125;0;0;0;-121.58;-121.58;-130.062;0.102564;0.230769;0.0769231;
47028.2;-125;-125;-125;0;0;0;-121.58;-121.58;-118.752;0.179487;0.128205;0.25641;
47059.4;-125;-125;-125;0;0;0;-121.58;-121.58;-118.752;0.307692;0.102564;0.384615;
47089.8;-125;-125;-125;0;0;0;-121.58;-118.752;-121.58;0.153846;0.205128;0.102564;
47120.5;-125;-125;-125;0;0;0;-121.58;-121.58;-118.752;0.25641;0.025641;0.102564;
47150.9;-125;-125;-125;0;0;0;-121.58;-121.58;-124.407;0.435897;0.025641;0.333333;
47180.8;-125;-125;-125;0;0;0;-130.062;-121.58;-121.58;0.128205;0.230769;0.0769231;
47211.6;-125;-125;-125;0;0;0;-118.752;-115.925;-118.752;0.230769;0.102564;0.25641;
47241.8;-125;-125;-125;0;0;0;-121.58;-124.407;-121.58;0.102564;0.153846;0.230769;
47272.3;-125;-125;-125;-43;0;0;-121.58;-118.752;-121.58;0.0512821;0.179487;0.179487;
47303.1;-125;-125;-125;0;0;0;-121.58;-115.925;-118.752;0.205128;0.282051;0.128205;
47334.5;-125;-125;-125;0;0;0;-121.58;-121.58;-118.752;0.358974;0.0512821;0.25641;
47366;-125;-125;-125;0;-43;0;-121.58;-121.58;-130.062;0.153846;0.230769;0.25641;
47396.1;-125;-125;-125;0;0;0;-121.58;-127.235;-127.235;0.205128;0.230769;0.358974;
47427.4;-125;-125;-125;0;0;0;-124.407;-121.58;-130.062;0.102564;0.153846;0.25641;
47458;-125;-125;-125;0;0;0;-132.889;-121.58;-124.407;0.153846;0.333333;0.0769231;
47488.5;-125;-125;-125;0;0;0;-124.407;-118.752;-124.407;0.128205;0.0512821;0.230769;
47519.2;-125;-125;-125;0;0;0;-121.58;-121.58;-118.752;0.282051;0.128205;0.179487;
47549.6;-125;-125;-125;0;0;0;-121.58;-121.58;-130.062;0.25641;0.205128;0.282051;
47580.5;-125;-125;-125;0;0;0;-121.58;-132.889;-130.062;0.128205;0.307692;0.179487;
47611.9;-125;-125;-125;0;0;0;-124.407;-121.58;-127.235;0.205128;0.128205;0.333333;
47641.9;-125;-125;-125;0;0;0;-118.752;-124.407;-118.752;0.282051;0.179487;0.205128;
47672.4;-125;-125;-125;0;0;0;-121.58;-130.062;-121.58;0.0769231;0.230769;0.333333;
47703.6;-125;-125;-125;0;0;-43;-118.752;-115.925;-121.58;0.205128;0.230769;0.333333;
47734.5;-125;-125;-125;0;0;0;-121.58;-124.407;-124.407;0.230769;0.0769231;0.025641;
47766.5;-125;-125;-125;0;0;0;-121.58;-121.58;-118.752;0.128205;0.25641;0.102564;
47797.2;-125;-125;-125;0;0;0;-121.58;-130.062;-118.752;0.410256;0.230769;0.358974;
47828.1;-125;-125;-125;0;0;0;-121.58;-127.235;-121.58;0.205128;0.0512821;0.102564;
47858.4;-125;-125;-125;0;0;-43;-118.752;-121.58;-121.58;0.025641;0.25641;0.102564;
47889;-125;-125;-125;0;0;0;-124.407;-121.58;-118.752;0.410256;0.0769231;0.179487;
47919.8;-125;-125;-125;0;0;0;-132.889;-121.58;-130.062;0.230769;0.205128;0.230769;
47950.5;-125;-125;-125;0;0;0;-121.58;-124.407;-121.58;0.230769;0.205128;0.179487;
47981.7;-125;-125;-125;0;0;0;-121.58;-121.58;-121.58;0.307692;0.153846;0.282051;
48013;-125;-125;-125;0;0;0;-121.58;-121.58;-121.58;0.25641;0.102564;0.0512821;
48043.7;-125;-125;-125;0;0;0;-121.58;-124.407;-121.58;0.0512821;0.282051;0.205128;
48074.3;-125;-125;-125;0;0;0;-121.58;-121.58;-118.752;0.205128;0.179487;0.25641;
48104.8;-125;-125;-125;0;0;0;-118.752;-124.407;-118.752;0.179487;0.102564;0.025641;
48135.6;-125;-125;-125;0;0;0;-121.58;-121.58;-121.58;0.128205;0.358974;0.205128;
48166.2;-125;-125;-125;0;0;0;-124.407;-130.062;-121.58;0.25641;0.282051;0.282051;
48197.6;-125;-125;-125;0;0;0;-130.062;-118.752;-121.58;0.128205;0.128205;0.179487;
48228;-125;-125;-125;0;0;0;-124.407;-118.752;-130.062;0.307692;0.025641;0.410256;
48258.4;-125;-125;-125;0;0;0;-121.58;-118.752;-121.58;0.25641;0.153846;0.25641;
48289.2;-125;-125;-125;0;0;0;-127.235;-124.407;-115.925;0.205128;0.128205;0.0769231;
48319.9;-125;-125;-125;0;0;0;-124.407;-121.58;-130.062;0.307692;0.358974;0.384615;
48350.3;-125;-125;-125;0;0;-42;-124.407;-121.58;-118.752;0.179487;0.230769;0.153846;
48380.9;-125;-125;-125;0;0;0;-121.58;-121.58;-127.235;0.358974;0.102564;0.333333;
48410.8;-125;-125;-125;0;0;0;-118.752;-121.58;-121.58;0.102564;0.282051;0.128205;
48441;-125;-125;-125;0;0;0;-130.062;-124.407;-118.752;0.25641;0.102564;0.358974;
48471.6;-125;-125;-125;0;0;0;-121.58;-121.58;-121.58;0.25641;0.102564;0.205128;
48502.2;-125;-125;-125;0;0;0;-121.58;-121.58;-132.889;0.25641;0.307692;0.230769;
48533.2;-125;-125;-125;0;0;0;-121.58;-118.752;-130.062;0.25641;0.128205;0.358974;
48563.6;-125;-125;-125;0;0;0;-118.752;-121.58;-118.752;0.25641;0.179487;0.102564;
48594.4;-125;-125;-125;0;0;0;-121.58;-121.58;-132.889;0.205128;0.307692;0.179487;
48625.3;-125;-125;-125;0;0;0;-124.407;-127.235;-121.58;0.307692;0.153846;0.282051;
48655.5;-125;-125;-125;0;0;0;-124.407;-121.58;-118.752;0.179487;0.179487;0.128205;
48686.3;-125;-125;-125;0;0;-44;-124.407;-121.58;-124.407;0.230769;0.358974;0.230769;
48717;-125;-125;-125;0;0;0;-121.58;-124.407;-124.407;0.230769;0.179487;0.230769;
48748.2;-125;-125;-125;0;-44;0;-121.58;-124.407;-118.752;0.358974;0.102564;0.0769231;
48777.9;-125;-125;-125;0;0;0;-121.58;-118.752;-121.58;0.179487;0.0512821;0.230769;
48808.8;-125;-125;-125;-44;0;0;-124.407;-121.58;-130.062;0.205128;0.282051;0.435897;
48838.9;-125;-125;-125;0;0;-44;-121.58;-118.752;-124.407;0.179487;0.102564;0.128205;
48869.7;-125;-125;-125;0;0;0;-130.062;-130.062;-124.407;0.205128;0.0769231;0.307692;
48900.3;-125;-125;-125;0;0;0;-121.58;-121.58;-121.58;0.435897;0.307692;0.307692;
48931.5;-125;-125;-125;0;0;0;-121.58;-115.925;-121.58;0.179487;0.0512821;0.153846;
48962.2;-125;-125;-125;0;0;0;-124.407;-121.58;-118.752;0.179487;0.25641;0.0769231;
48993;-125;-125;-125;0;0;0;-124.407;-132.889;-121.58;0.358974;0.333333;0.205128;
49023.3;-125;-125;-125;0;0;0;-130.062;-118.752;-130.062;0.205128;0.0769231;0.0512821;
49053.4;-125;-125;-125;0;0;0;-115.925;-132.889;-130.062;0.102564;0.205128;0.282051;
49083.6;-125;-125;-125;0;0;0;-118.752;-130.062;-130.062;0.461538;0.25641;0.487179;
49115.2;-125;-125;-125;0;0;0;-130.062;-121.58;-121.58;0.25641;0.153846;0.153846;
49146.6;-125;-125;-125;0;0;0;-124.407;-121.58;-130.062;0.179487;0.025641;0.205128;
49177.9;-125;-125;-125;0;0;0;-115.925;-121.58;-124.407;0.230769;0.307692;0.333333;
49209.2;-125;-125;-125;0;0;0;-121.58;-132.889;-130.062;0.282051;0.25641;0.102564;
49239.6;0;0;0;0;0;0;-121.58;-121.58;-124.407;0.102564;0.025641;0.307692;
49269.2;0;0;0;0;0;0;-121.58;-121.58;-121.58;0.435897;0.282051;0.384615;
49299.4;0;0;0;0;0;0;-118.752;-118.752;-124.407;0.025641;0.128205;0.0769231;
49329.3;0;0;0;0;0;-45;-130.062;-115.925;-127.235;0.102564;0.128205;0.128205;
49359.8;0;0;0;0;0;0;2.82743;2.82743;2.82743;0.461538;0.384615;0.384615;
49390.7;0;0;0;0;0;0;5.65487;2.82743;5.65487;0.153846;0.205128;0.0769231;
49422;0;0;0;0;0;0;0;0;0;0.025641;0.025641;0.025641;
49452.7;0;0;0;0;0;0;0;-2.82743;0;0;0.025641;0;
49483.5;0;0;0;0;0;0;0;0;0;0;0;0;
49513.2;0;0;0;0;0;0;0;0;0;0;0;0;
49543.5;0;0;0;0;0;0;0;0;0;0;0;0;
49574.4;0;0;0;0;0;0;0;-2.82743;0;0;0;0;
49605.6;0;0;0;0;0;0;0;0;0;0;0;0;
49636.2;0;0;0;0;0;0;0;0;0;0;0;0;
49666.9;0;0;0;0;0;0;0;0;0;0;0;0;
49698;0;0;0;0;0;0;0;0;0;0;0;0;
49729;0;0;0;0;0;0;0;0;0;0;0;0;
49759.2;0;0;0;0;0;0;0;0;0;0;0;0;
49788.9;0;0;0;0;0;0;0;0;0;0;0;0;
49819.7;0;0;0;0;0;0;0;0;0;0;0;0;
49850.3;0;0;0;0;0;0;0;0;0;0;0;0;
49881.3;0;0;0;0;0;0;0;0;0;0;0;0;
49911.2;0;0;0;0;0;0;0;0;0;0;0;0;
49942.9;0;0;0;0;0;0;0;0;0;0;0;0;
49973.1;0;0;0;0;0;0;0;0;0;0;0;0;
50003.2;0;0;0;0;0;0;0;0;0;0;0;0;
50033;0;0;0;0;0;0;0;0;0;0;0;0;
50063.8;0;0;0;0;0;0;0;0;0;0;0;0;
50094.8;0;0;0;0;0;0;0;0;0;0;0;0;
50126.5;0;0;0;0;0;0;0;0;0;0;0;0;
50157.6;0;0;0;0;0;0;0;0;0;0;0;0;
50188.3;0;0;0;0;0;0;0;0;0;0;0;0;
50218.6;0;0;0;0;0;0;0;0;0;0;0;0;
50249.9;150;150;150;0;0;0;0;0;0;0;0;0;
50280.1;150;150;150;0;0;0;0;0;0;0;0;0;
50311.2;150;150;150;0;0;0;0;0;0;0;0;0;
50342.7;150;150;150;0;0;0;0;0;0;0;0;0;
50373.7;150;150;150;0;0;0;0;0;0;0;0;0;
50406.3;150;150;150;0;0;0;158.336;152.681;152.681;0.179487;0.0769231;0.25641;
50436.2;150;150;150;0;0;0;149.854;144.199;144.199;0.282051;0.0512821;0.461538;
50466.4;150;150;150;0;0;0;155.509;149.854;147.027;0.282051;0.25641;0.025641;
50496.1;150;150;150;0;0;0;155.509;147.027;147.027;0.0512821;0.230769;0.230769;
50526.8;150;150;150;0;0;0;147.027;149.854;147.027;0.435897;0.25641;0.358974;
50557.5;150;150;150;0;0;0;144.199;147.027;158.336;0.307692;0.128205;0.435897;
50589.1;150;150;150;0;0;0;149.854;147.027;141.372;0.384615;0.333333;0.0512821;
50620.6;150;150;150;0;0;0;149.854;144.199;147.027;0.205128;0.179487;0.487179;
50652.1;150;150;150;0;0;0;144.199;149.854;147.027;0.205128;0.0769231;0.179487;
50682.2;150;150;150;0;0;0;155.509;147.027;147.027;0.179487;0.205128;0.384615;
50712.7;150;150;150;0;0;0;149.854;155.509;141.372;0.230769;0.0512821;0.410256;
50743.5;150;150;150;0;0;0;155.509;152.681;144.199;0.230769;0.205128;0.307692;
50774.9;150;150;150;0;0;0;147.027;147.027;147.027;0.333333;0.282051;0.102564;
50804.6;150;150;150;0;0;0;147.027;147.027;147.027;0.333333;0.410256;0.307692;
50835.3;150;150;150;0;0;0;141.372;155.509;147.027;0.358974;0.205128;0.333333;
50866.5;150;150;150;0;0;0;141.372;149.854;155.509;0.179487;0.205128;0.25641;
50897.3;150;150;150;0;0;0;147.027;144.199;141.372;0.384615;0.25641;0.25641;
50927.5;150;150;150;0;0;0;149.854;158.336;147.027;0.205128;0.205128;0.384615;
50957.8;150;150;150;0;0;0;149.854;152.681;161.164;0.153846;0.025641;0.153846;
50989.1;150;150;150;0;0;0;144.199;147.027;149.854;0.333333;0.435897;0.282051;
51020.2;150;150;150;0;0;0;144.199;158.336;147.027;0.25641;0.307692;0.128205;
51051.1;150;150;150;0;52;0;149.854;147.027;141.372;0.025641;0.0769231;0.102564;
51082.5;150;150;150;0;0;0;144.199;138.544;147.027;0.333333;0.153846;0.410256;
51112.7;150;150;150;0;0;0;144.199;152.681;144.199;0.384615;0.153846;0.153846;
51143.7;150;150;150;0;0;0;147.027;147.027;147.027;0.25641;0.128205;0.025641;
51174.5;150;150;150;0;0;0;147.027;147.027;147.027;0.205128;0.102564;0.179487;
51204.9;150;150;150;0;0;0;147.027;144.199;152.681;0.205128;0.179487;0.0512821;
51235.8;150;150;150;0;0;0;147.027;144.199;144.199;0.128205;0.102564;0.0769231;
51266.6;150;150;150;0;0;0;138.544;149.854;158.336;0.410256;0.410256;0.435897;
51298.1;150;150;150;0;0;0;147.027;138.544;141.372;0.0769231;0.179487;0.230769;
51328.8;150;150;150;0;0;0;147.027;149.854;147.027;0.205128;0.102564;0.205128;
51360.3;150;150;150;0;0;0;147.027;144.199;147.027;0.230769;0.102564;0.333333;
51390.6;150;150;150;0;0;0;158.336;147.027;144.199;0.358974;0.153846;0.128205;
51421.2;150;150;150;0;0;0;138.544;144.199;147.027;0.0512821;0.153846;0.25641;
51451.2;150;150;150;0;0;0;149.854;155.509;152.681;0.230769;0.179487;0.205128;
51482.4;150;150;150;0;0;0;152.681;147.027;144.199;0.307692;0.333333;0.102564;
51513.1;150;150;150;0;0;0;147.027;147.027;144.199;0.025641;0.179487;0.128205;
51543.2;150;150;150;0;0;0;147.027;147.027;152.681;0.384615;0.153846;0.179487;
51573.7;150;150;150;0;0;0;147.027;138.544;138.544;0.128205;0.025641;0.025641;
51605.6;150;150;150;0;0;0;147.027;144.199;144.199;0.230769;0.0769231;0.0512821;
51635.6;150;150;150;0;0;0;152.681;147.027;144.199;0.0512821;0.153846;0.153846;
51665.9;150;150;150;0;0;0;149.854;149.854;152.681;0.0512821;0.307692;0.205128;
51695.7;150;150;150;0;0;0;147.027;152.681;149.854;0.0769231;0.025641;0.179487;
51726.2;150;150;150;0;0;0;147.027;149.854;144.199;0.230769;0.0512821;0.025641;
51757.6;150;150;150;0;0;0;144.199;147.027;155.509;0.307692;0.25641;0.282051;
51788.7;150;150;150;0;0;0;149.854;144.199;152.681;0.25641;0.025641;0.102564;
51819.4;150;150;150;0;0;0;144.199;149.854;147.027;0.25641;0.205128;0.307692;
51849.6;150;150;150;0;0;0;155.509;149.854;144.199;0.282051;0.25641;0.230769;
51880.7;150;150;150;0;0;0;144.199;141.372;147.027;0.0769231;0.0512821;0.205128;
51911.1;150;150;150;0;0;0;147.027;144.199;149.854;0.384615;0.153846;0.358974;
51942.2;150;150;150;54;0;0;152.681;149.854;147.027;0.410256;0.128205;0.358974;
51973.1;150;150;150;0;0;0;149.854;144.199;149.854;0.153846;0.0769231;0.153846;
52005.2;150;150;150;0;0;0;149.854;149.854;147.027;0.282051;0.128205;0.410256;
52036.2;150;150;150;0;0;0;147.027;147.027;155.509;0.307692;0.179487;0.358974;
52067.2;150;150;150;0;0;0;155.509;158.336;147.027;0.205128;0.179487;0.179487;
52097.9;150;150;150;0;0;0;147.027;149.854;144.199;0.230769;0.128205;0.282051;
52128.9;150;150;150;0;0;0;147.027;149.854;141.372;0.410256;0.307692;0.179487;
52159.5;150;150;150;0;0;0;144.199;144.199;155.509;0.179487;0.25641;0.410256;
52190.7;150;150;150;0;0;54;147.027;147.027;152.681;0.307692;0.102564;0.230769;
52221.9;150;150;150;0;0;0;149.854;147.027;147.027;0.025641;0.333333;0.410256;
52252.6;150;150;150;0;0;0;149.854;152.681;147.027;0.128205;0.230769;0.102564;
52283.6;150;150;150;0;0;0;152.681;158.336;141.372;0.128205;0.25641;0.358974;
52314.2;150;150;150;0;0;0;155.509;141.372;152.681;0.487179;0.205128;0.025641;
52345.2;150;150;150;0;0;0;147.027;147.027;147.027;0.0512821;0.179487;0.128205;
52376.1;150;150;150;0;0;0;149.854;147.027;141.372;0.333333;0.0769231;0.205128;
52407.5;150;150;150;0;0;0;149.854;147.027;141.372;0.333333;0.0769231;0.205128;
52438.4;150;150;150;0;0;0;149.854;147.027;141.372;0.333333;0.0769231;0.205128;
52469.4;150;150;150;0;0;0;149.854;147.027;141.372;0.333333;0.0769231;0.205128;
52500.4;150;150;150;0;0;0;149.854;147.027;141.372;0.333333;0.0769231;0.205128;
52530.9;150;150;150;0;0;0;149.854;147.027;141.372;0.333333;0.0769231;0.205128;
52561.8;150;150;150;0;0;0;149.854;147.027;141.372;0.333333;0.0769231;0.205128;
52592.6;150;150;150;0;0;0;149.854;147.027;141.372;0.333333;0.0769231;0.205128;
52623.4;150;150;150;0;0;0;147.027;149.854;147.027;0.435897;0.128205;0.358974;
52653.9;150;150;150;0;0;0;147.027;149.854;147.027;0.435897;0.128205;0.358974;
52684.7;150;150;150;826;828;878;149.854;149.854;144.199;0.25641;0.25641;0.0512821;
52716.5;150;150;150;0;0;0;65.031;62.2035;62.2035;0.461538;0.538462;0.487179;
52746.3;150;150;150;0;0;0;155.509;169.646;163.991;0.666667;0.589744;0.538462;
52777.5;150;150;150;0;0;0;147.027;158.336;147.027;0.435897;0.410256;0.333333;
52807.2;150;150;150;0;0;0;147.027;158.336;141.372;0.205128;0.153846;0.205128;
52837.4;150;150;150;0;0;0;155.509;149.854;144.199;0.410256;0.179487;0.461538;
52868.4;150;150;150;0;0;0;155.509;144.199;147.027;0.307692;0.025641;0.153846;
52899.5;150;150;150;0;0;53;147.027;138.544;149.854;0.205128;0.0512821;0.205128;
52930.7;150;150;150;0;0;0;155.509;147.027;155.509;0.384615;0.179487;0.538462;
52960.9;150;150;150;0;0;0;147.027;149.854;144.199;0.307692;0.128205;0.282051;
52991.5;150;150;150;0;0;0;149.854;149.854;147.027;0.282051;0.205128;0.179487;
53022.5;150;150;150;0;0;0;147.027;147.027;155.509;0.307692;0.25641;0.358974;
53052.1;150;150;150;0;0;0;147.027;141.372;147.027;0.282051;0.025641;0.307692;
53082.6;150;150;150;0;0;0;149.854;147.027;144.199;0.102564;0.333333;0.102564;
53112.7;150;150;150;0;0;0;158.336;147.027;155.509;0.358974;0.153846;0.307692;
53143;150;150;150;0;0;0;141.372;147.027;155.509;0.435897;0.102564;0.0769231;
53174.5;150;150;150;0;0;0;152.681;155.509;147.027;0.230769;0.205128;0.282051;
53204.7;150;150;150;0;0;0;147.027;147.027;158.336;0.358974;0.102564;0.435897;
53235.1;150;150;150;0;0;0;144.199;147.027;147.027;0.230769;0.384615;0.25641;
